review_id,run_id,source_layer,source_id,source_name,source_type,master_site_id_candidate,master_site_name,master_site_type,distance_m,score,confidence_level,conflict_type,review_priority,recommended_decision,qa_reason,qa_color,qa_icon,risk_category,geometry_source_wkt,geometry_master_wkt,geometry_display_wkt,geom_wkt
a05d357c-1366-4c6d-a586-928c04040bb8,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,381,Huilerie El Fehama,HUILERIE,baf80f31-3dba-44f1-ace3-2e0782d07f0c,Huilerie El Fehama,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(468156 404001),POINT(468156 404001),POINT(468156 404001),POINT(468156 404001)
eca9ffba-0c5f-406c-9816-2535c0775894,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,388,Huilerie Al Nassr,HUILERIE,c1840950-59d5-44f2-80a0-6dbcace78628,Huilerie Al Nassr,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(465817 404472),POINT(465817 404472),POINT(465817 404472),POINT(465817 404472)
6383c9ea-17c3-4246-9fef-28d1b7c18276,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,390,Huilerie Elhmad,HUILERIE,5b883c87-9dcb-423a-a580-cc157baf78c2,Huilerie Elhmad,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(469661 400446),POINT(469661 400446),POINT(469661 400446),POINT(469661 400446)
17130bd5-cddd-4fea-88d8-73b562dc14b9,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,95,Maasra Lamkhantar,HUILERIE,3e251efe-ed61-46c4-bcf0-c24a1f4cfbf3,Maasra Lamkhantar,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(436192 348204),POINT(436192 348204),POINT(436192 348204),POINT(436192 348204)
202080e3-0230-41d3-b96b-7601c734de3a,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,74,Huilerie El Berake,HUILERIE,37915bec-fa42-480f-960f-75b45ec5c0ac,Huilerie El Berake,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(442685 374849),POINT(442685 374849),POINT(442685 374849),POINT(442685 374849)
0a35e544-1748-4bca-88a2-be34e8674400,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,106,Huilerie SIKA,HUILERIE,d6af50c0-9637-4a85-bee0-ed2b388b9b89,Huilerie SIKA,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(443180 375185),POINT(443180 375185),POINT(443180 375185),POINT(443180 375185)
ee6400db-b7d1-4c8b-bdba-4499055f2e75,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,94,Huilerie Ben Zahra,HUILERIE,b3b6add1-1aea-48c7-a9ab-2a78ce08a5f9,Huilerie Ben Zahra,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(467836 351861),POINT(467836 351861),POINT(467836 351861),POINT(467836 351861)
ba1c6794-b006-4000-9814-a53b8e21ba9b,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,70,Moderne jerri,HUILERIE,ce833b55-92c4-44c8-8e14-2aa492ab0853,Moderne jerri,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(470649 353337),POINT(470649 353337),POINT(470649 353337),POINT(470649 353337)
721ca07e-c2d6-435a-964f-4fc06ec93384,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,71,Les deux domaine,HUILERIE,c9fb96a7-9c73-4fca-872f-e609acd14ff2,Les deux domaine,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(469729 352186),POINT(469729 352186),POINT(469729 352186),POINT(469729 352186)
9a943ea0-c994-4d05-b5e5-e6d44222bb8b,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,380,Huilerie Zagota,HUILERIE,18636ebf-a8ba-4697-8366-02b1f3df269f,Huilerie Zagota,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(487386 396840),POINT(487386 396840),POINT(487386 396840),POINT(487386 396840)
91fc8acf-d9fc-46c7-a353-be880ffd6189,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,386,Huilerie Bel Asri,HUILERIE,79aabec7-c096-4dcf-8e8d-8ffa7cdb05ec,Huilerie Bel Asri,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(487995 396065),POINT(487995 396065),POINT(487995 396065),POINT(487995 396065)
f7dac1b3-9084-4d57-bcd0-4c3a6a2cf449,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,387,Huilerie Ben Said,HUILERIE,bbc9d9c7-0c37-4810-acb6-5f40f28fd12c,Huilerie Ben Said,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(488776 395842),POINT(488776 395842),POINT(488776 395842),POINT(488776 395842)
1894e7fe-48d1-4f37-b04c-c9e6dbca7a43,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,392,Huilerie Khenichet Agricole,HUILERIE,cec6603e-070e-4e92-a8b8-bccf2644cd72,Huilerie Khenichet Agricole,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(473024 426328),POINT(473024 426328),POINT(473024 426328),POINT(473024 426328)
18f23008-d06c-4d0b-b87b-91821b2e8dca,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,375,Huilerie Ouala,HUILERIE,c3b2d35f-f22a-4ff8-8be5-ae70226fab4e,Huilerie Ouala,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(486238 450975),POINT(486238 450975),POINT(486238 450975),POINT(486238 450975)
6898de2e-a4b7-4c91-862f-3f14f30decbb,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,376,Huilerie Ozinos,HUILERIE,478cd721-d285-4a21-bccb-f184fbbf43ff,Huilerie Ozinos,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(485972 452840),POINT(485972 452840),POINT(485972 452840),POINT(485972 452840)
ab7bbf5c-d158-42bc-95a1-b8e05466b2cd,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,383,Huilerie Haj Dkir,HUILERIE,7e12ee8e-55f6-47f2-b3d0-dee29069ae9a,Huilerie Haj Dkir,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(492944 440892),POINT(492944 440892),POINT(492944 440892),POINT(492944 440892)
7abf6970-6391-410f-a111-ba080037ce93,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,109,Huileries Agouzoul,HUILERIE,1c08d1c6-bc1e-4fbe-b748-71b392b144b9,Huileries Agouzoul,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(414279 366445),POINT(414279 366445),POINT(414279 366445),POINT(414279 366445)
47b46c17-bc3f-4170-a9f3-dca4bda234de,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,77,Huilerie Safaa,HUILERIE,96766567-c798-41a4-b673-e4f7db4d8f45,Huilerie Safaa,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(436722 358518),POINT(436722 358518),POINT(436722 358518),POINT(436722 358518)
8a412508-cdc5-428e-a1f6-d3fb556222ea,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,78,Huilerie Dedokhali,HUILERIE,a5cb76d2-9be2-40fe-ae24-f7de09a7de0c,Huilerie Dedokhali,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(437133 359757),POINT(437133 359757),POINT(437133 359757),POINT(437133 359757)
9081b8ca-17a3-4aa1-9095-9f27b8cc0e2a,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,79,Huilerie Chaachoui,HUILERIE,8b234ada-0965-4931-b286-0da750c95a3c,Huilerie Chaachoui,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(437141 359942),POINT(437141 359942),POINT(437141 359942),POINT(437141 359942)
693480f5-3137-4058-806b-f44921ca3e31,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,80,Huilerie ARBIROUCH,HUILERIE,fd3f75db-d064-4161-b366-012dfd917e72,Huilerie ARBIROUCH,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(436743 359667),POINT(436743 359667),POINT(436743 359667),POINT(436743 359667)
15fb75d3-d4a0-49c8-a916-be41bbd72cd0,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,81,Huilerie Nour,HUILERIE,4c7df9bf-a5d8-449a-9e0b-eda1e7a1b5fa,Huilerie Nour,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(437311 359806),POINT(437311 359806),POINT(437311 359806),POINT(437311 359806)
9cb08a08-8aaf-4373-b08d-334fbda3f9f6,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,83,Huilerie EL BARAKA,HUILERIE,83bbd1d8-b3d1-41f3-95d3-c28d4923e2ec,Huilerie EL BARAKA,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(437250 360054),POINT(437250 360054),POINT(437250 360054),POINT(437250 360054)
8899966b-c9d5-4a38-a478-5f956c2cb0b3,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,84,Huilerie NACHITE,HUILERIE,8e189605-c041-484b-94a3-4941876db3aa,Huilerie NACHITE,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(438174 360662),POINT(438174 360662),POINT(438174 360662),POINT(438174 360662)
befb7e9f-e448-4743-abef-dd5f2dc434b9,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,96,Huilerie REHMA,HUILERIE,012f2c36-cc0b-4138-a329-adee5f9d6545,Huilerie REHMA,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(436881 358202),POINT(436881 358202),POINT(436881 358202),POINT(436881 358202)
fdbd5030-7795-4883-9c80-e730356ba7b0,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,92,Huilerie AMRACHE,HUILERIE,896a3998-7a89-4904-9790-924afb31d0f9,Huilerie AMRACHE,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(441167 358172),POINT(441167 358172),POINT(441167 358172),POINT(441167 358172)
84f7be5b-6f32-42fd-8baa-8d09301a0f6a,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,93,Huilerie CHEBABE ,HUILERIE,826df13e-79f6-4181-a6a0-c30ed04047cb,Huilerie CHEBABE,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(443422 359997),POINT(443422 359997),POINT(443422 359997),POINT(443422 359997)
ef7f4166-15a9-46db-bfcb-3483cbe4fcdf,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,108,"Huilerie ZOUINE
",HUILERIE,943010b3-f4cd-463e-a17d-e5cd9b9d1842,"Huilerie ZOUINE
",infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(438999 362010),POINT(438999 362010),POINT(438999 362010),POINT(438999 362010)
5c4de90d-542c-44b1-880e-008dd9d1c9e7,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,110,Huilerie IMASE,HUILERIE,4ed7c1b1-640a-404a-b664-083352e51b67,Huilerie IMASE,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(440340 358265),POINT(440340 358265),POINT(440340 358265),POINT(440340 358265)
d9029e96-a6cb-44d5-a6b9-2588abf6e863,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,76,Huilerie RHALMI,HUILERIE,2605e6f6-9225-4834-9b5d-864648f94644,Huilerie RHALMI,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(430883 363955),POINT(430883 363955),POINT(430883 363955),POINT(430883 363955)
de317606-6fbf-44b0-bba2-3241e68d1512,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,107,Huilerie OUARAD,HUILERIE,266a6a88-37b9-49e9-bd6c-e5e79a3efc85,Huilerie OUARAD,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(425680 362160),POINT(425680 362160),POINT(425680 362160),POINT(425680 362160)
975d09dd-47a8-4a7f-aafa-cde4ea0175e6,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,89,Huilerie El khaire,HUILERIE,1e89b462-4b68-457b-a7ed-edcc4cae9ebd,Huilerie El khaire,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(455087 363104),POINT(455087 363104),POINT(455087 363104),POINT(455087 363104)
5c4ada83-96cc-4ee5-811a-4b5e9ffcbd18,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,91,Huilerie Souaber,HUILERIE,5de421b3-b529-45a6-ab8c-0ab8601efd20,Huilerie Souaber,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(456184 362808),POINT(456184 362808),POINT(456184 362808),POINT(456184 362808)
9f8202e4-4255-4129-9bb2-067622158e98,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,105,Huilerie Ben Taleb,HUILERIE,2d16de61-236d-474f-b4f8-0e2124c4477e,Huilerie Ben Taleb,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(450830 364707),POINT(450830 364707),POINT(450830 364707),POINT(450830 364707)
5c0c81ca-a4f1-43d3-a3ec-0660441e9c2c,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,466,Non-connue 1,HUILERIE,5b9257a3-fc10-46d2-9e59-6714c4872c83,Non-connue 1,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(548905 362073),POINT(548905 362073),POINT(548905 362073),POINT(548905 362073)
0addf0c7-7762-4a7b-b909-dbf1618a8dfe,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,467,Huiulerie JAOUDA,HUILERIE,3db5e2d3-627a-4f82-a8aa-f242e801f9d1,Huiulerie JAOUDA,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(548278 363127),POINT(548278 363127),POINT(548278 363127),POINT(548278 363127)
a6c0bd2e-a76e-4ba4-9a6a-db376b9c4184,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,75,Huilerie Sabir,HUILERIE,f0f46179-3bb0-41cc-88aa-ee3e07288de0,Huilerie Sabir,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(420334 369486),POINT(420334 369486),POINT(420334 369486),POINT(420334 369486)
e710508c-d98b-47c6-a130-a16bfc696e7e,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,72,Barajlin,HUILERIE,6907e2b0-76f9-4e1c-8a13-6a24fb98a908,Barajlin,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(441351 348698),POINT(441351 348698),POINT(441351 348698),POINT(441351 348698)
fef70b58-64a8-4c48-a742-bd306270acfe,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,177,Huilerie Abdelaziz EL MELALI,HUILERIE,a89f3455-7987-44af-bb85-991b36264901,Huilerie Abdelaziz EL MELALI,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(537177 390460),POINT(537177 390460),POINT(537177 390460),POINT(537177 390460)
268b73a4-b865-4fa1-8d49-7bfaaa92fbec,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,73,Semi-moderne,HUILERIE,3713dc14-4589-4d48-90ca-56bc594e0aa0,maasra Zaakour,infra.huilerie_inventaire_pollution,0.0,0.54,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=0.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(437390 355182),POINT(437390 355182),POINT(437390 355182),POINT(437390 355182)
e4a6af09-119c-46a7-9442-ea70fdf9243c,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,97,maasra Zaakour,HUILERIE,3713dc14-4589-4d48-90ca-56bc594e0aa0,maasra Zaakour,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(437390 355182),POINT(437390 355182),POINT(437390 355182),POINT(437390 355182)
7a1299a3-9b3c-486d-b740-78a435efb837,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,98,maasra El bahli,HUILERIE,2f402137-b9d1-44e5-ba64-a83719dd3a84,maasra El bahli,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(442086 356659),POINT(442086 356659),POINT(442086 356659),POINT(442086 356659)
80efe39b-4ded-4b99-911f-f9403cb623fb,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,99,maasra Charradi,HUILERIE,bca7c5f5-fe82-42b3-be7e-94fee875d52e,maasra Charradi,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(441166 356411),POINT(441166 356411),POINT(441166 356411),POINT(441166 356411)
8ae5453b-0345-4c83-81d1-3c3f040165c8,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,100,maasra Ichou,HUILERIE,3f6310d8-259f-4f22-b244-1a2654e94620,maasra Ichou,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(439818 357031),POINT(439818 357031),POINT(439818 357031),POINT(439818 357031)
84737fdb-96f5-4760-b454-8182489296ab,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,459,ZITOUNE ATLAS,HUILERIE,bf980225-b178-4da7-a69a-7ea3eb449c14,ZITOUNE ATLAS,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(558503 358347),POINT(558503 358347),POINT(558503 358347),POINT(558503 358347)
41bf78b4-65f4-4335-b094-b57964ea51f3,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,460,H. SFAR,HUILERIE,51fe363c-cf35-4d8a-92f5-7e185bc84e44,H. SFAR,infra.huilerie_inventaire_pollution,0.20024984395709994,0.74,HIGH_RISK,POSSIBLE_MATCH,2,MANUAL_REVIEW,distance=0.20m; nom=1.00; commune=0.00; priorite=4,#dc2626,x-octagon,HIGH_RISK,POINT(555889 358071),POINT(555888.99 358070.8),POINT(555889 358071),POINT(555889 358071)
7ebf190d-c5aa-4561-8135-f111e29691da,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,394,Huilerie Touaress,HUILERIE,1c98aa22-373a-4ec5-b75d-221fd9c149a5,Huilerie Touaress,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(502402 432376),POINT(502402 432376),POINT(502402 432376),POINT(502402 432376)
