run_id,review_id,candidate_id,source_layer,source_id,master_site_id,distance_m,score,conflict_type,source_name,master_site_name,commune_source,commune_master,source_type_source,source_type_master,recommended_decision,review_priority,review_status,reason
e60088e9-cf94-4e41-ae65-a5390866b4b8,38f7ca9c-651f-4fe3-8d39-5125a48d2b4d,18da59ea-75e9-4740-a735-b779082282fc,staging.raw_idp_mesures_qualite_marche_cadre_2024,2744,3d8d2c50-b90f-4e01-a7ce-490b9bde3065,0.0,0.7250,DUPLICATE_EXACT,,BARRAGE ALLAL EL FASSI (SURFACE),Zgouta,Zgouta,IDP_MESURE_MC,staging.raw_idp_mesures_qualite_marche_cadre_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,8244dc57-688c-46ce-a024-e1bddfe9b9da,e918c26c-e382-4601-af51-4207af63f1fe,staging.raw_idp_mesures_qualite_globale_2024,3111,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,ea570343-8026-4f81-9441-d39c8fddda60,2d844111-7e72-44d8-bbfa-795b63862d98,staging.raw_idp_mesures_qualite_globale_2024,3112,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,d8e7be59-9430-4c05-8d83-0722e663c1a5,e208d327-d19b-479c-9978-5ac31e41e20d,staging.raw_idp_mesures_qualite_globale_2024,3113,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,96800d64-1b2d-4ede-bbdd-69f0353e2a16,e34b4184-62d1-4bfd-b210-41df4c5b0716,staging.raw_idp_mesures_qualite_globale_2024,3114,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,d25e7415-2979-4821-9c51-e4379a7849bc,23ce4724-1267-4a91-823f-34abad0e8cd8,staging.raw_idp_mesures_qualite_globale_2024,3115,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,44351a21-7073-4b92-88c1-e74151d602c9,ef046a85-c568-432e-b3c2-b4d3ec1527cc,staging.raw_idp_mesures_qualite_globale_2024,3116,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,7c48c150-b901-43cc-ada1-b197ab134ac0,1d78665f-41bc-4cef-8f61-d83bad5ef533,staging.raw_idp_mesures_qualite_globale_2024,3117,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,8a4881e8-8cf2-4cc7-b80c-8aa3f9427f09,7b5b4a1f-5f1b-4e66-ae0c-0cf4fac9df70,staging.raw_idp_mesures_qualite_globale_2024,3118,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,29a5ac3b-9120-4ea2-ba48-707fa3ada6d8,06696055-0b89-4a55-bd2f-04f8148ae1e8,staging.raw_idp_mesures_qualite_globale_2024,3119,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,8755038d-f746-48c7-bfa2-3a5d28acb38e,e1a87a45-f544-462f-a783-b278f3a290d1,staging.raw_idp_mesures_qualite_globale_2024,3120,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,51077bbd-481d-44b2-a5a4-cddf4fd02913,896f2d2a-d1bc-4bc7-a2f1-c088e57f1dd2,staging.raw_idp_mesures_qualite_globale_2024,3121,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,f20e4b19-c7a2-4244-8781-02fd2dc9c359,796a50ea-11ac-4e68-891d-8583662201ab,staging.raw_idp_mesures_qualite_globale_2024,3122,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,87d0e9b6-62b0-4f58-a1dc-527476680fc3,3f962a90-c29b-4633-8777-9253871360e0,staging.raw_idp_mesures_qualite_globale_2024,3123,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,d17a5117-3347-453e-b083-d5e794a75423,98793b6d-255d-41d5-a6d8-94db94f75b41,staging.raw_idp_mesures_qualite_globale_2024,3124,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,2cf24959-34b8-44ab-9052-b08b1ccfca59,b752c47f-13a5-4fe0-b47d-e08eaa6359fd,staging.raw_idp_mesures_qualite_globale_2024,3125,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,884f319a-2269-4f41-9a77-fd380ae44d09,5f94cd95-1381-4afa-beaf-88a608fc98aa,staging.raw_idp_mesures_qualite_globale_2024,3126,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,5d9524cb-c1d4-4fe0-ab6c-b2937a85e7e3,67e04506-2ff3-417a-93e4-320b6e0edf00,staging.raw_idp_mesures_qualite_globale_2024,3127,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,ec393354-55da-42ae-8c08-2ee00a928208,222ef41f-2c0b-40dc-a943-e9437eae2271,staging.raw_idp_mesures_qualite_globale_2024,3128,5069445f-d810-430a-bed3-238735f5dd90,0.0,0.7250,DUPLICATE_EXACT,,AMONT STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,abb01fe0-a79f-4b19-8734-6aadb3469324,6f9f7a61-1b78-4146-b9a4-b5f1226f2436,staging.raw_idp_mesures_qualite_globale_2024,3129,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,bbc4e8c4-e666-40c3-addf-96d698b8d81c,b690ea3c-4ab2-4478-88e0-948885c6096d,staging.raw_idp_mesures_qualite_globale_2024,3130,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,5bf907b4-1686-49a7-8e8e-ebf3ab26bde3,b11afa78-09f6-489d-b629-5b88a3b4f57a,staging.raw_idp_mesures_qualite_globale_2024,3131,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,a59f35de-d411-4438-9684-243c83199c23,4c3f1e6e-1312-4d6f-8535-d5648d736bb9,staging.raw_idp_mesures_qualite_globale_2024,3132,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,2186ad05-3220-4f90-8dc1-32c533157fc1,fa039413-496c-4208-aeee-a2a2a1a6074f,staging.raw_idp_mesures_qualite_globale_2024,3133,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,41173308-14a4-43cd-a186-bd5993d56b7c,67006a1d-66a2-4689-b566-3b6ea73c99a1,staging.raw_idp_mesures_qualite_globale_2024,3134,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,7eedcdd0-778a-4e3e-9f24-b9573d1baf9f,d4108242-0cf3-478e-be06-a7dab7b7fd90,staging.raw_idp_mesures_qualite_globale_2024,3135,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,4fdbcba1-0448-42c2-837f-3b6adf93b061,b1e8d5fc-aef2-4b22-b4e0-f3cb24869c0f,staging.raw_idp_mesures_qualite_globale_2024,3136,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,bfc1f467-b121-4c95-a5f2-0e99b7309b9c,7e1d9ab0-aa29-41ae-80aa-bea07d7c0a9f,staging.raw_idp_mesures_qualite_globale_2024,3137,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,844e924d-1a06-45ef-bf17-566f9a26bc47,d3d3c2b1-4fda-4f5b-84d7-abfdb9e16dda,staging.raw_idp_mesures_qualite_globale_2024,3138,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,7a07f3e3-95f5-4f71-9cbd-6e9f5b4375c8,a8072f2e-2657-4d03-8395-b230d1b672f7,staging.raw_idp_mesures_qualite_globale_2024,3139,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,6d2097e6-c260-47fc-bae3-cb25ea804567,5b2057e7-2c67-49bb-9e8b-a95deda29931,staging.raw_idp_mesures_qualite_globale_2024,3140,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,0d5ccc89-5c20-4557-95ea-68f58f6dd58b,25dbfca7-6ada-4223-b3bc-f436a4e869d3,staging.raw_idp_mesures_qualite_globale_2024,3141,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,fe2b3ec6-e649-4591-8fd2-f02a54a16e70,78149608-7820-475b-8349-7bf63dc8a24e,staging.raw_idp_mesures_qualite_globale_2024,3142,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,54e491df-69f3-46df-9b14-016381b2ce0e,d3b15e76-6ddf-41a7-a395-bf557b70063c,staging.raw_idp_mesures_qualite_globale_2024,3143,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,c8d0291b-fb70-4502-abdd-78fcc82bbb27,5d849b04-7256-4f6c-beb4-81f20e91b1ed,staging.raw_idp_mesures_qualite_globale_2024,3144,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,4afdb748-8a78-4751-8e18-f66d7f38ca2c,3c5061fa-c7ea-432b-85a3-5cea8e5a539c,staging.raw_idp_mesures_qualite_globale_2024,3145,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,84a57016-d2ae-4a09-9f34-1baa1d6f43b2,5b7a6078-3e59-4a7f-bbee-ce9bd2aca39b,staging.raw_idp_mesures_qualite_globale_2024,3146,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,34664409-bb93-4aeb-9b63-c825ead536d5,0521cb0a-e2a9-4320-8b0e-b476eba71f78,staging.raw_idp_mesures_qualite_globale_2024,3147,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,6a37832f-4296-4401-a136-bc952db62b07,fddfc5eb-42fd-4fa7-9db1-66c8ffd602b9,staging.raw_idp_mesures_qualite_globale_2024,3148,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,39f13a73-125d-4246-b836-dc035563add8,3001aea8-3e73-4336-83d8-453ac14fbccb,staging.raw_idp_mesures_qualite_globale_2024,3149,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,f1365679-3331-42a4-8700-fcf41ea2777d,7bdf34bd-7001-4a65-81bd-e3a36054bb7c,staging.raw_idp_mesures_qualite_globale_2024,3150,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,9e0cfe64-c94e-4b99-882e-4e457def10e6,be987eab-59b7-4a54-8058-76703bff1e76,staging.raw_idp_mesures_qualite_globale_2024,3151,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,fc699600-afc0-41f0-80f8-61f305b7eff3,93b2a81c-599c-412e-ab1a-4416c04a7a32,staging.raw_idp_mesures_qualite_globale_2024,3152,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,980befc3-69d9-4ed1-861f-3ffa3e242c31,00923786-fedd-4214-8cad-4c938439fc59,staging.raw_idp_mesures_qualite_globale_2024,3153,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,77d9b32f-8f15-4187-8778-4e71c7dec879,1c053d9f-5514-404e-86eb-1c8a20c44258,staging.raw_idp_mesures_qualite_globale_2024,3154,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,4b97440d-1836-4025-ae77-d4acc5989088,1cebcc83-6dc4-4b9a-a9c6-984255970d4a,staging.raw_idp_mesures_qualite_globale_2024,3155,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,037fbff8-8afe-4393-a981-18d5252622bb,08b834c2-8341-475b-a095-a5d2eb727240,staging.raw_idp_mesures_qualite_globale_2024,3156,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,4b891aa7-d4ef-4d6e-9b7b-a8578303ad80,fd412edf-3914-4730-8248-5ce82d2af167,staging.raw_idp_mesures_qualite_globale_2024,3157,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,4cc02883-a183-42af-a7c5-76997b859d2e,addd2e81-a4a2-4ca4-ab22-0c780cc8f2ae,staging.raw_idp_mesures_qualite_globale_2024,3158,8146a189-eef2-416e-97dc-b872236d87cd,0.0,0.7250,DUPLICATE_EXACT,,AVAL STEP OUED AMLIL,Oued Amlil,Oued Amlil,IDP_MESURE_GLOBAL,staging.raw_idp_mesures_qualite_globale_2024,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
