run_id,review_id,candidate_id,source_layer,source_id,master_site_id,distance_m,score,conflict_type,source_name,master_site_name,commune_source,commune_master,source_type_source,source_type_master,recommended_decision,review_priority,review_status,reason
e60088e9-cf94-4e41-ae65-a5390866b4b8,89a68959-a148-4787-8478-79c0a9f56211,40f252f2-4c63-4f36-99b2-ab7187ef58f7,infra.huilerie_inventaire_pollution,64031fd6-79a5-495a-bc72-c76aa2621a6a,9864f838-228f-402d-9a4c-54451a6169f3,0.0,0.9250,DUPLICATE_EXACT,Huilerie Dromamed,Huilerie Dromamed,Oued El Malha,Oued El Malha,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,c089a239-620d-45f9-a2d8-19bece7c43ab,7459b82e-99a5-4279-bfbd-661e1b6ef3f6,infra.huilerie_inventaire_pollution,6191e801-18b9-4602-a309-a474b1a9083d,86a72638-02dd-4894-950e-93ded7912d0f,0.0,0.9250,DUPLICATE_EXACT,Abd Errahmane Outaleb,Abd Errahmane Outaleb,Ait Yaazem,Ait Yaazem,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,87c31ff0-3504-4935-92cb-1341cd5cbbe1,09a837e0-ddc3-4c92-a467-d895ef130c20,infra.huilerie_inventaire_pollution,9bd8390a-1116-4d89-b380-b37b5d73468b,66d005c6-87ab-436c-bacb-394dfe8ecd4f,0.0,0.9250,DUPLICATE_EXACT,Abdelaziz Lkhayat,Abdelaziz Lkhayat,N'ZALAT BNI AMAR,N'ZALAT BNI AMAR,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,da1253cf-3ff5-4a5a-9226-a5fecf46ebbd,08aa327d-6150-4155-90b5-a3a7d122641e,infra.huilerie_inventaire_pollution,c124e975-f6a1-4de6-89ad-5fea521bb6bf,c3d81ada-4817-445d-8633-cae94e99bd2d,0.0,0.9250,DUPLICATE_EXACT,Abdelouahab Lehgui,Abdelouahab Lehgui,M'HAYA,M'HAYA,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,b14e8522-fb8b-4f40-9e18-ae3a4617b01c,bc149d8c-4bec-4fb0-924d-b82b109c7e38,infra.huilerie_inventaire_pollution,d9621775-4b37-43fe-9113-7c11f950040e,adfcaeff-06c5-4729-a20b-74e72ed8bf6e,0.0,0.9250,DUPLICATE_EXACT,Abdlaoui,Abdlaoui,Bab marzouka,Bab marzouka,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,3715240c-506f-41d7-83eb-1af51146da1d,e07d1f85-0a37-46b9-842a-b12eebfe10cd,infra.huilerie_inventaire_pollution,91b20f17-8194-44db-bf32-0efb7c47acb4,bbc96a55-7d83-4699-88f5-37c50dd66604,0.0,0.9250,DUPLICATE_EXACT,Abou Karim,Abou Karim,LAQSIR,LAQSIR,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,71ca9738-2f3e-4b53-9ee2-8413aae8cd9c,2b15acce-4fe5-4752-8535-aa6a715eb80a,infra.huilerie_inventaire_pollution,b562ed7b-ad7e-4660-824e-bd7c32224666,dc892f54-47f7-4847-9198-71c67d3d9172,0.0,0.9250,DUPLICATE_EXACT,ABOUSSAAD,ABOUSSAAD,Ratba,Ratba,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,880c1122-f8bc-4ced-b938-a6116501a0f0,76ffc7af-7638-4f8e-a67c-af851bbb26db,infra.huilerie_inventaire_pollution,3bd426cd-4589-440c-a77c-39aa8d1bce15,edf55a5f-d476-4c8a-9c2a-ee9013be81d4,0.0,0.9250,DUPLICATE_EXACT,Achbar,Achbar,Zrarda,Zrarda,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,2b41caad-3c11-4440-83fd-ba1a5f0f67b2,bbcd48ec-567e-4256-8b0b-c282a68759b9,infra.huilerie_inventaire_pollution,947d3da2-abbd-4e70-8d7e-c05bc820745e,05bc414b-1587-420b-87ef-fef50a71687c,0.0,0.9250,DUPLICATE_EXACT,Achbari Chaib,Achbari Chaib,Ait Yaazem,Ait Yaazem,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,c4455e09-8b39-42e9-adad-48f654125f7e,af3603bb-d812-4d35-8765-2e8d083ad055,infra.huilerie_inventaire_pollution,4b76959e-41dc-44ae-a6fe-fce2887e861e,55f6c676-1ac1-4244-a83f-eb76ab26feb8,0.0,0.9250,DUPLICATE_EXACT,Adouyat,Adouyat,SBAA ROUADI,SBAA ROUADI,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,ee72ccfa-935c-4d7f-9678-6a6ad027d498,f1c1f688-0e5a-4a82-8efe-ca52359ef56a,infra.huilerie_inventaire_pollution,3c393312-47e2-46fa-ac85-bbbb570e3cb1,76b41a0d-6d5a-4736-8cf9-da2fe2400823,0.0,0.9250,DUPLICATE_EXACT,Aghbal,Aghbal,Bouchfaa,Bouchfaa,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,7f47fd1d-d968-4d3a-812b-cf72dad80aaf,ec6651b3-1811-4d72-8cde-3ddb964f9956,infra.huilerie_inventaire_pollution,ed479b72-2d0d-489a-aead-e2c4c183eb18,bfbdf87b-4efb-49f9-a248-6687e2a5b40d,0.0,0.9250,DUPLICATE_EXACT,Agri M'Haya,Agri M'Haya,LAQSIR,LAQSIR,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,dee15a73-5bd6-4011-a415-96abcfc9cf2e,4405e947-2714-429d-95b2-e237138835f2,infra.huilerie_inventaire_pollution,4c167cd4-9580-4868-8484-452d6264b2bb,32aeb5b4-c38f-4bdb-92d4-bf8a94906b17,0.0,0.9250,DUPLICATE_EXACT,AHMED BOUHSABA1,AHMED BOUHSABA1,dkhissa,dkhissa,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,cf5cd6b5-843e-4577-a293-94223170d8b6,709a0888-f78c-40ef-9b77-25339f9c43d5,infra.huilerie_inventaire_pollution,df435249-d65b-4635-b641-ec574b3df6ae,90f3960b-5c85-4f8a-aa7d-a58204d50ba3,0.0,0.9250,DUPLICATE_EXACT,Ahmed el khider,Ahmed el khider,Oued jdida,Oued jdida,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,38f92f6d-db9b-48de-8a1d-d167fc74370e,ee18bbcf-66ad-4be1-b185-2b86621a3f06,infra.huilerie_inventaire_pollution,de77f782-00a6-42b1-aa4c-ec684a3e8d8c,e94c4c78-860d-4b17-a66f-ba4376d11605,0.0,0.9250,DUPLICATE_EXACT,Ain Alah,Ain Alah,SBAA ROUADI,SBAA ROUADI,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,a6362879-bb55-42da-8d8d-ff9efc4f463f,91fabce2-3fa7-4f5f-97fc-b79d9d04cf4e,infra.huilerie_inventaire_pollution,90d1e60d-29c9-4f60-9e4b-ff8a73931faa,a32a13ec-a661-4f4e-80b3-5d9da6289724,0.0,0.9250,DUPLICATE_EXACT,Ain Mandar,Ain Mandar,Ouannana,Ouannana,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,2c22b550-b7da-4218-b047-ede9d2c87016,ce2eba02-5bfc-4f19-be3d-6aa3a96b396b,infra.huilerie_inventaire_pollution,32faf141-934d-4f16-adb8-70318d2aba48,a541d0fc-6f7d-44db-8898-4d456142e5ce,0.0,0.9250,DUPLICATE_EXACT,Ait ali ouahmed,Ait ali ouahmed,Aghbalou aqorar,Aghbalou aqorar,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,84a8146c-a3f3-4efa-a268-c2a0025eca78,7093178e-e8a4-4b78-8c0b-953872c3a738,infra.huilerie_inventaire_pollution,7d7f77c0-282a-46bb-a962-417354da131b,c38685b4-4fab-42b9-b547-2eafb3b86d2d,0.0,0.9250,DUPLICATE_EXACT,Ait El Maati Abd Ellah,Ait El Maati Abd Ellah,Ait Yaazem,Ait Yaazem,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,e07841b8-448c-48f7-b5ee-ebc7dfbbfca7,26745cb9-3121-4882-8067-2ab3a7b8fef0,infra.huilerie_inventaire_pollution,75885cc0-b17a-44b1-98ad-0bd293010cab,91491ee0-09f5-41a1-b318-55074e5dc65e,0.0,0.9250,DUPLICATE_EXACT,Ait El Maati Med,Ait El Maati Med,Ait Yaazem,Ait Yaazem,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,71d2d7e1-83b8-4e04-93e3-2f7a81e8bdbd,1eaf1ce6-e396-4256-808f-16cf25ef6d96,infra.huilerie_inventaire_pollution,ed314de8-145e-462c-afba-f47cff1b6044,7a7caa89-c98d-4acb-b6c5-462ef66a0895,0.0,0.9250,DUPLICATE_EXACT,AJAMS,AJAMS,Sidi Redouane,Sidi Redouane,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,0605f805-e2ac-414e-aa8d-5da7451b2b8b,746e63ef-b1c2-4611-abda-71e72b15cb2e,infra.huilerie_inventaire_pollution,4676ce04-cc8d-4f9d-80d9-025e23b8d644,afe01b28-0f77-4940-bf9e-df1259a86adb,0.0,0.9250,DUPLICATE_EXACT,Aklla,Aklla,Oued amlil,Oued amlil,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,c18c0bdc-3625-4e85-850c-1e5c99a9c6e3,44be9225-ce2e-444b-9b0b-38e7a7fb03a7,infra.huilerie_inventaire_pollution,fe5dbdf6-ff6f-434f-90b6-8bb42ca11461,113b9549-17f6-4f2a-bb6d-75c00136ded4,0.0,0.9250,DUPLICATE_EXACT,Al Jouira Alghinaoui,Al Jouira Alghinaoui,LAAJAJRA,LAAJAJRA,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,62cdc4ce-fe37-49fe-ae7a-0f3261ecbb86,e4e01bf3-cfa8-468a-91ab-9e7c0d4a2d01,infra.huilerie_inventaire_pollution,88085654-c578-4e3b-b20b-44224e8ec6a1,3553520c-f5c0-4b11-b7bb-b64909203643,0.0,0.9250,DUPLICATE_EXACT,Al Mahmoudi,Al Mahmoudi,Bni Qoulla,Bni Qoulla,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,2d3a6a29-dcef-42f6-a1ca-efd50a8faca9,45d2cc29-1fa8-4544-91ae-ea1bf1580219,infra.huilerie_inventaire_pollution,e7ffe877-8e1c-44a0-a453-c4d75f052dd0,8b59aa7e-5153-4fc1-b661-58cdd3b9cd00,0.0,0.9250,DUPLICATE_EXACT,Al Mansoura,Al Mansoura,Bni Qoulla,Bni Qoulla,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,7b4aaaea-54c7-4103-8614-2bbb0b188930,cdd949ab-3ee2-4f0b-98c1-ad123ca9659a,infra.huilerie_inventaire_pollution,31901b12-9c92-4161-8354-30f9423197fa,1b5268eb-280e-403a-9bb4-efab7e6e78e1,0.0,0.9250,DUPLICATE_EXACT,Al Marinyenne,Al Marinyenne,Bni Qoulla,Bni Qoulla,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,e63f8440-331d-4343-a84d-8a592ba7b308,1afa87f7-24a6-4f70-b31d-c578862b147a,infra.huilerie_inventaire_pollution,f3fc194b-70ab-4db2-a223-f95512058158,3b05cc77-ffbf-4731-8e7a-d6fc4c218480,0.0,0.9250,DUPLICATE_EXACT,Al Masmoudia,Al Masmoudia,Masmouda,Masmouda,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,cff39937-4bdb-4da9-b872-725335e68374,f4977785-b7d8-44e9-b813-92631feb80ec,infra.huilerie_inventaire_pollution,edc121e0-5cab-452d-8d6f-c615d0ab2e19,38793702-8f55-451e-bcfb-d30743bc1a5c,0.0,0.9250,DUPLICATE_EXACT,ATTARI MOHAMED,ATTARI MOHAMED,MGHASSIYINE,MGHASSIYINE,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,b4a96e6d-a1a6-48c6-ba96-036ac8f9edd4,9df5f074-8ab3-4573-9efd-5913d56fbe54,infra.huilerie_inventaire_pollution,b9618954-31f3-4bf6-9b8b-d4d9656f26a8,68c2ef39-af73-46ee-8e9f-60ed84a20838,0.0,0.9250,DUPLICATE_EXACT,Alhalouiyine,Alhalouiyine,Sidi Redouane,Sidi Redouane,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,c69e2c1b-bff8-49ed-9ade-c6bb92c9dd6e,eb8b78e9-ce9d-4f83-9bb3-c9af021668c6,infra.huilerie_inventaire_pollution,e0e34604-6310-4f48-9ffc-0b77d7636984,1dc1b9bd-3236-4a50-b0b7-fd818e3c481b,0.0,0.9250,DUPLICATE_EXACT,Amellal agro,Amellal agro,Zrarda,Zrarda,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,636e388d-9fd3-4bd6-aa27-dab2c71ee9a9,c3cc64ba-8a26-4e9f-88c6-6d999ae1f9ea,infra.huilerie_inventaire_pollution,ff527a8a-7fa8-4ff4-824c-3e91f930d581,84f40d93-5d30-4643-a28a-f4f8123649d9,0.0,0.9250,DUPLICATE_EXACT,ANSSAM,ANSSAM,IGHZRAN,IGHZRAN,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,8ee91db8-b48f-4e60-9621-07c0d5ba19df,c3aad554-19c9-472d-909b-8c82d17b1553,infra.huilerie_inventaire_pollution,275b6db2-4849-4196-806a-ad6777322c09,5d420dc7-0e5e-4d12-8aab-2218256d701f,0.0,0.9250,DUPLICATE_EXACT,Association Taskana,Association Taskana,Mansoura,Mansoura,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,0cebb306-e51d-4fd5-8a21-2c9342cff9a1,63a6f43d-fd6a-4a94-a6d5-ca2d4a364496,infra.huilerie_inventaire_pollution,e249af5d-9746-43c1-a383-0ef382347357,ca489fd3-fbba-4caa-afd3-efaac0d55f6d,0.0,0.9250,DUPLICATE_EXACT,Bab Ezzhar,Bab Ezzhar,Moulay Driss Zerhoun,Moulay Driss Zerhoun,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,c1c495fd-9cb5-4ecc-adeb-ee17a75f834d,eabeb52a-0159-420a-9623-acd90173ddb6,infra.huilerie_inventaire_pollution,49a0b922-e40d-410c-9132-1a146e8c03a4,c147cd72-d085-4ebd-bd19-7123c24e7e28,0.0,0.9250,DUPLICATE_EXACT,Bab haoura,Bab haoura,Oulad zbair,Oulad zbair,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,cf4969e8-c2fd-43d4-a699-38ca665c70f6,d5bce26d-bf92-4114-91b2-0a179b876366,infra.huilerie_inventaire_pollution,a22c5e1a-6942-47b2-a527-9cd8bf0b0058,e2078b14-7faa-42d9-9517-b1eba18ab3f4,0.0,0.9250,DUPLICATE_EXACT,BADAS,BADAS,LAAJAJRA,LAAJAJRA,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,5b753715-ec9b-4985-bb7a-feffd47e88c1,e92005ff-6c76-4d18-87e2-2c4d5fa50036,infra.huilerie_inventaire_pollution,cfc2b55f-3e83-4fa9-8d4c-ec3892260141,ac6176c6-6cf1-4264-97bc-436dda75cc16,0.0,0.9250,DUPLICATE_EXACT,Bakir Mustafa,Bakir Mustafa,M'HAYA,M'HAYA,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,24299278-2932-4fc2-8dcc-b44a5756894d,94f382fe-e3b3-49e7-a2d0-d9f73e0c6760,infra.huilerie_inventaire_pollution,5822a5af-3809-4553-9e0f-d70555e774ad,6907e2b0-76f9-4e1c-8a13-6a24fb98a908,0.0,0.9250,DUPLICATE_EXACT,Barajlin,Barajlin,Majmaa tolba,Majmaa tolba,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,30388e15-e662-43e8-9c2e-acdb21588b5e,57d6653e-aeac-44de-b37a-a43b6a87d316,infra.huilerie_inventaire_pollution,24b8d147-89af-4e20-972d-44b84766b517,d78474b8-041a-4e68-bf4c-2ef330f9b421,0.0,0.9250,DUPLICATE_EXACT,Baraka,Baraka,Khlalfa,Khlalfa,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,6a3bce8d-e298-4bb0-901d-39f752a3047e,34a38654-db0c-4150-aa32-e1ff90c12bf1,infra.huilerie_inventaire_pollution,8a39fc18-4434-4d9d-8f93-198a4e07f64a,6eadca42-a17c-4bd5-b835-964129ade136,0.0,0.9250,DUPLICATE_EXACT,BARAKA,BARAKA,Sefrou,Sefrou,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,8cff1f03-e85c-4af1-a760-d1f2183cb427,a0685a63-9010-4a3f-8f7c-bb6404591d19,infra.huilerie_inventaire_pollution,85976281-6e7e-40fe-b1be-f90ecc9b4fdb,9acf3e36-6083-4df6-a623-b46b8645cedc,0.0,0.9250,DUPLICATE_EXACT,Baraka,Baraka,Skoura m'daz,Skoura m'daz,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,701af977-c64a-4b05-a595-9ae2afc6dd71,1dfc8c75-7856-4f80-ab90-ae2a78259cd8,infra.huilerie_inventaire_pollution,6d9eccfe-274f-41e6-b88a-8a193129b356,e0438218-ea95-408a-99fe-d7b8a7ab0da9,0.0,0.9250,DUPLICATE_EXACT,Bassatine Ouezzane,Bassatine Ouezzane,Bni Qoulla,Bni Qoulla,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,812434cb-f662-4722-a04e-8a85cafc1a55,ea1b6e98-fa8f-40cb-9634-a11cb9dc90ee,infra.huilerie_inventaire_pollution,8309be39-3f93-4f02-85f5-6b5e93118182,78cd639d-69f2-442a-b228-9c89016823f7,0.0,0.9250,DUPLICATE_EXACT,Bel Abbass,Bel Abbass,M_D Zarhoune,M_D Zarhoune,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,a470c36c-d213-4def-81e3-6f644a8c4f10,e3c83982-a08f-4944-8e59-d0a61ced4233,infra.huilerie_inventaire_pollution,7907a356-a948-467e-ab9f-dedc7a04b582,1f0a00a7-d06a-4b04-a5c9-2e87d95f4be9,0.0,0.9250,DUPLICATE_EXACT,Belaid M'hamad,Belaid M'hamad,N'ZALAT BNI AMAR,N'ZALAT BNI AMAR,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,135b485b-d8e1-4143-b4b1-3a35bf88789f,6e63409b-0371-47ef-9c83-fb34585d6114,infra.huilerie_inventaire_pollution,ea09590f-1963-42a8-b519-b141dd25bc07,47d278c7-a72f-404e-922d-a8e653222cc9,0.0,0.9250,DUPLICATE_EXACT,Belhaj,Belhaj,Bni Qoulla,Bni Qoulla,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,30239c4b-a3ae-4a3a-99c1-e553bf762537,b2b194be-7fa0-4bfe-92f8-cfec7a0cf892,infra.huilerie_inventaire_pollution,c66a74df-0bd3-4ab7-9767-36fab33de147,b3e20f90-a760-4055-ad8e-68971fadbd3f,0.0,0.9250,DUPLICATE_EXACT,Belhaj Ali,Belhaj Ali,MGHASSIYINE,MGHASSIYINE,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,9408eaac-622b-47ad-84f8-f2f68920ac85,ee141e2d-c97e-4e3b-86a7-1a10f360107a,infra.huilerie_inventaire_pollution,2c10049d-c898-47b4-a710-9ce61a14055b,91ecfb57-59a3-4eb8-a929-b8f690c656ed,0.0,0.9250,DUPLICATE_EXACT,Ben salem Defaa,Ben salem Defaa,N'ZALAT BNI AMAR,N'ZALAT BNI AMAR,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,c881ab4a-6b50-44a6-9709-49742bcfe352,9c285f1b-5e63-4341-b0a1-be74a6b4b6af,infra.huilerie_inventaire_pollution,81763713-dadf-43ad-a108-cf2c640a8317,5d648bd6-91a3-4728-9aa0-adac7bb7188a,0.0,0.9250,DUPLICATE_EXACT,Bouaza Thami,Bouaza Thami,Dkhissa,Dkhissa,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,de393f6e-b602-439c-9ba2-d8aec30df0f5,a546f1de-57cd-4f4c-8766-e2bdfbe941c1,infra.huilerie_inventaire_pollution,56c0dffb-cf70-452b-9580-67eb1ecae09d,494d1c2d-2340-49c5-8338-ac877911ca5c,0.0,0.9250,DUPLICATE_EXACT,Benaouda allal,Benaouda allal,Sidi Slimane Moul Alkifane,Sidi Slimane Moul Alkifane,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,4ab4896c-390b-44d2-be68-04c06c91722b,25b91d95-3a61-4dea-8195-c215e4fb6eaf,infra.huilerie_inventaire_pollution,9b1f317f-8cfb-4b40-8de8-41b9c42c2e75,c209a3ad-ff98-4d25-a6f4-9c15ecfae708,0.0,0.9250,DUPLICATE_EXACT,Bengraa Khalid,Bengraa Khalid,M'HAYA,M'HAYA,HUILERIE,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
