run_id,review_id,candidate_id,source_layer,source_id,master_site_id,distance_m,score,conflict_type,source_name,master_site_name,commune_source,commune_master,source_type_source,source_type_master,recommended_decision,review_priority,review_status,reason
e60088e9-cf94-4e41-ae65-a5390866b4b8,7ddebc95-9335-4901-ae13-b4ff30245888,6bd4c7b5-1c37-400d-b4ee-97cf39b84847,infra.rejet_inventaire_pollution,935e6ac6-8288-45a7-97ca-7d4aac4c3816,6310e4aa-b5aa-4406-ad1e-23f78e138c39,0.0,0.7250,DUPLICATE_EXACT,,AS_DOM_R1,Abdelghaya souahel,Abdelghaya souahel,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,7dbc75f6-326c-45bd-ac5d-7bb21c223e49,f52cef2b-6122-45de-a23f-42d324bd1eef,infra.rejet_inventaire_pollution,80fce0ac-f807-406e-a017-0bbeec376f52,19a1320b-6ff3-4075-bdd2-f0006e4fe25d,0.0,0.7250,DUPLICATE_EXACT,,BA_DOM_R1,Bni ammart,Bni ammart,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,c278ddec-a03d-4df0-83bf-c8517e9acf74,3d62f7c8-842b-481e-9e5b-3b707a1fdd27,infra.rejet_inventaire_pollution,4da73281-d322-4d88-996b-65d7f8f82498,a591ba92-8435-448e-b14c-c30340f71fe9,0.0,0.7250,DUPLICATE_EXACT,,BOL_PDOM_R1,Boulemane,Boulemane,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,a23af26c-8a20-409c-93d7-796f891b3839,b3433ca5-1d30-43c1-bf2b-7871c2fc0eea,infra.rejet_inventaire_pollution,5f667288-7484-419e-844f-855bd5064ee5,a32d1eb1-8e6d-4647-bc4a-7e6cdbf34469,0.0,0.7250,DUPLICATE_EXACT,,BBR-PDS_R1,Bab berred,Bab berred,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,f3a23b74-b1ee-4bde-b275-ff9d05bd7630,1a3022ec-8501-4849-a229-56411de73723,infra.rejet_inventaire_pollution,9f867079-89e6-46d4-add7-3ce900b572d2,c9c631b2-543d-4f70-8457-8faffaa85574,0.0,0.7250,DUPLICATE_EXACT,,BBR-PDS_R2,Bab berred,Bab berred,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,ef4187b8-af37-449f-8b94-6b1b1e3842d0,cc8ece74-8cb9-43be-8973-408800ef5bb4,infra.rejet_inventaire_pollution,ba0dfc61-5b3b-4b63-a09a-1d44f338ef6e,6117aa43-5f06-4903-8755-a34d5f1b363e,0.0,0.7250,DUPLICATE_EXACT,,BBR-PDS_R3,Bab berred,Bab berred,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,67aa7fa4-10f7-4ab1-a0d8-4de74e3ac0db,e16fe286-9376-4ca3-a01c-9c81d89d57cf,infra.rejet_inventaire_pollution,4e2f76d1-dd3f-4c60-a51b-86da160ace06,1484f1ac-9041-4ea8-8dda-10bf8a757e36,0.0,0.7250,DUPLICATE_EXACT,,BBR-PDS_R4,Bab berred,Bab berred,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,8ffc89f3-9d6c-4959-b31f-a5b8f9828104,f2469293-c9a1-427d-ac8c-23902f9c20fe,infra.rejet_inventaire_pollution,b0ff3ef4-76f1-485c-9bae-cd545ba3a708,d6c0bab7-0e13-4442-ab7a-836c8ff2f884,0.0,0.7250,DUPLICATE_EXACT,,BBT-PDS-R1,Bab Taza,Bab Taza,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,34b2ec1a-1a16-49f0-a767-68f449f65faa,f871bd68-77cc-43c4-b192-f2f6ec9c0397,infra.rejet_inventaire_pollution,6803bb4f-44a6-4b63-ab2d-45615a426180,67448c04-1350-4fea-aa59-29a064dd1c63,0.0,0.7250,DUPLICATE_EXACT,,BBT-PDS-R2,Bab Taza,Bab Taza,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,a4e2aa68-a53f-4546-b3b9-e8cf7a87ed74,ce07ee01-803b-4b27-b701-5bb7106790fc,infra.rejet_inventaire_pollution,d969b3ad-ea53-4bd1-9734-ca0c45df1d98,3bdca5a2-1420-4295-8413-ad13e230a7d2,0.0,0.7250,DUPLICATE_EXACT,,BBT-PDS-R3,Bab Taza,Bab Taza,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,c28f35d6-810e-4aa8-b55e-ef45a32a39de,6633ccc0-1806-41ba-bdea-9cff925b425a,infra.rejet_inventaire_pollution,6640f531-57ba-4a81-9cdc-14993e6dd2c4,63be6613-f0d5-48a1-8aa8-bc25c02f725d,0.0,0.7250,DUPLICATE_EXACT,,TAM-PDS_R1,Tamorot,Tamorot,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,155bb02e-7b9c-4d27-ae90-60ccdf3e6d4c,575e8594-b655-4bd9-a196-7c353232b01d,infra.rejet_inventaire_pollution,660f5e8d-249e-4278-bfa6-7bcbe8ce8e90,2e99deb7-1365-477e-bc88-1d2efd4d3994,0.0,0.7250,DUPLICATE_EXACT,,SJH_DOM1_R2,Sebt Jahjouh,Sebt Jahjouh,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,b04cd24e-6309-4ddc-9a3e-e90bd4e7a5e4,ef56852f-96ee-4cf4-9234-531a5a4907d6,infra.rejet_inventaire_pollution,e1d55570-9290-47c1-949f-0963b662b9a3,05b164c2-4d20-4d08-8e9b-077012adc8de,0.0,0.7250,DUPLICATE_EXACT,,AAZ_DOM1_R1,Ait Azem,Ait Azem,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,4c723a94-f0f1-46fc-b0eb-1be20ccc8eb1,b2013808-21ac-4b92-b1a4-e674d5901720,infra.rejet_inventaire_pollution,608f7efa-518d-4e3e-883c-59bd507eb3de,40586a7e-0b13-4b88-a442-1d76035ec72a,0.0,0.7250,DUPLICATE_EXACT,,ATJ_DOM1_R2,Ain Taoujdate,Ain Taoujdate,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,0e4c6f07-6d5b-4d0b-9332-ee61c67109d0,125baa45-1550-4001-b748-39bf3a655e6c,infra.rejet_inventaire_pollution,6c439087-4df1-4ae7-8410-39bbb6ac140d,19e67f36-5478-4826-80f1-53e6fbe39ac7,0.0,0.7250,DUPLICATE_EXACT,,SBA_DOM1_R1,Sebaa Ayoun,Sebaa Ayoun,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,f790d574-7515-4612-8205-8b79298930b2,b305c1b0-16ca-4db4-8030-d109532776e5,infra.rejet_inventaire_pollution,0c12d114-485e-4422-8edc-9d5083a18963,0957a984-48d1-443e-a8e6-9ed598737891,0.0,0.7250,DUPLICATE_EXACT,,SBA_DOM1_R2,Sebaa Ayoun,Sebaa Ayoun,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,d5487bca-750f-4226-82e2-3a8d3474f3f5,dcd99aff-227d-47ed-a70c-e018b3697553,infra.rejet_inventaire_pollution,0b4cded1-e485-481a-8718-c6be21245c5a,d8b6da3e-822b-4e26-ae34-749569fc318b,0.0,0.7250,DUPLICATE_EXACT,,SBA_DOM1_R3,Sebaa Ayoun,Sebaa Ayoun,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,a28bfd1a-2be5-41c4-bff1-fec5df93e88a,ab3fd8ec-1e8d-46da-b0d3-ed6a81b8d644,infra.rejet_inventaire_pollution,b2dc7098-de27-4edd-a221-47060cd20b24,27cc49fd-37a8-4e7a-93ce-d922293e706e,0.0,0.7250,DUPLICATE_EXACT,,ABO_DOM1_R1,Ait boubidmane,Ait boubidmane,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,99779708-481c-4fbc-a834-a62f84d498af,50348e07-2533-4164-a642-c9db4807154f,infra.rejet_inventaire_pollution,26fa0bc6-8bb4-4f5b-85ce-299a56573fe8,1218e779-e8da-4748-9e41-b6eb3f07b9e6,0.0,0.7250,DUPLICATE_EXACT,,ABO_DOM1_R2,Ait boubidmane,Ait boubidmane,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,47a19f5a-0a36-48cd-bdad-c07341a52651,bd0430f4-5258-4d9a-a1c1-14d43557101b,infra.rejet_inventaire_pollution,2fa37eb3-a059-432c-ae0b-1ad1681c37e1,5b63df2f-cdd7-4f87-acf2-462d1d016a71,0.0,0.7250,DUPLICATE_EXACT,,ABO_DOM1_R3,Ait boubidmane,Ait boubidmane,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,5bfea50a-9aff-41b0-a5e5-6ef7c06cc847,074faadb-0c39-4bc3-812d-032bed91a837,infra.rejet_inventaire_pollution,4e5c5724-e32d-49d7-804b-3bc2366cd938,6ed81096-f1db-4310-b678-17c7535efe6f,0.0,0.7250,DUPLICATE_EXACT,,ABO_DOM1_R4,Ait boubidmane,Ait boubidmane,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,a8a02ba8-b82a-48fe-b237-81826e0e7250,2e5508eb-997c-457e-874b-4ea12f7e7259,infra.rejet_inventaire_pollution,9c1921ca-8c78-4d94-a5b2-6e6df6266938,62d84c9e-04df-489c-bd17-a3ef73f54b27,0.0,0.7250,DUPLICATE_EXACT,,AGR_DOM_R1,Agourai,Agourai,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,40693f88-5458-4fed-8a8e-a576b081010e,af2a2090-d346-482c-ad67-1a6948834387,infra.rejet_inventaire_pollution,7e23e4bd-f5f0-40ab-8631-114aeef370e0,faa59d41-e144-4507-9b57-66602148bf72,0.0,0.7250,DUPLICATE_EXACT,,SJH_DOM1_R1,Sebt Jahjouh,Sebt Jahjouh,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,4f9fbf66-239f-48c7-a9c7-0148607584f9,c28707ec-de27-48b2-9b45-149cedaaee80,infra.rejet_inventaire_pollution,39a97f7a-5bee-45e3-a44d-32923e37db40,5cb920b7-4fbf-454d-8811-716764b4b229,0.0,0.7250,DUPLICATE_EXACT,,SHZ_DOM4_R1,Sidi Harazem,Sidi Harazem,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,69af26ba-2506-4662-abda-8694f7e7d725,8e2d7a45-020a-4988-8da6-4800884ecd05,infra.rejet_inventaire_pollution,b212db0b-abe8-4735-bb63-8d35e2ab4edd,c038185f-c8f0-4f3d-92f6-12a1554afdb1,0.0,0.7250,DUPLICATE_EXACT,,SHZ_DOM5_R1,Sidi Harazem,Sidi Harazem,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,c3e73bad-8bab-415f-bb18-2ab6d98060c3,b83d6fce-e31f-414e-a137-ad38f950ccce,infra.rejet_inventaire_pollution,bde2371e-aa56-445e-b942-e257c4072807,1f25e02c-9796-4670-8150-43b5f085342a,0.0,0.7250,DUPLICATE_EXACT,,SHZ_DOM3_R1,Sidi Harazem,Sidi Harazem,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,93871545-73fd-4222-8b96-2b6a161c8759,275e9170-be9c-473e-ad28-44fef12acc31,infra.rejet_inventaire_pollution,b4f18122-a6df-4307-805f-4c843647ad21,abb2cd00-be79-4317-b267-0d00d985c58b,0.0,0.7250,DUPLICATE_EXACT,,SHZ_DOM3_R2,Sidi Harazem,Sidi Harazem,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,0e231d8f-562c-4257-b0e2-c867ecb8ba2c,65e75b83-2265-4a81-9f82-c81c7dbc20bb,infra.rejet_inventaire_pollution,b5f28259-fbd6-4a32-b221-5967858bbb00,bffa4bc3-288e-4333-b058-1c279172d0d1,0.0,0.7250,DUPLICATE_EXACT,,SHZ_DOM1_R1,Sidi Harazem,Sidi Harazem,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,a80c4bb2-319a-4bf4-9359-22c57148180a,f91cf23e-e534-423c-becb-385ea3a364f5,infra.rejet_inventaire_pollution,10800794-d247-46bb-bd24-aaa4f68450d7,1de17714-c8f9-47fa-a92e-d8d0bded5b47,0.0,0.7250,DUPLICATE_EXACT,,SHZ_DOM2_R1,Sidi Harazem,Sidi Harazem,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,9aae9c82-4f67-4db1-bc34-e1b1950d9765,f68eb36f-e1e8-4c67-99e8-9655c13ec509,infra.rejet_inventaire_pollution,71eabde1-ab92-43f9-8b59-873e8071da4a,af198d07-c56d-4cf9-8a3c-1c2ad2e82cd7,0.0,0.7250,DUPLICATE_EXACT,,SHZ_DOM2_R2,Sidi Harazem,Sidi Harazem,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,31f00813-019f-4add-9aad-12c32c27a8c7,6d45a7cb-38a7-41ab-96ca-5cd514bfc7d9,infra.rejet_inventaire_pollution,c250d98c-7c96-4444-b4a4-23033ff7a250,dea73f55-595f-4351-94c8-056088710865,0.0,0.7250,DUPLICATE_EXACT,,SHZ_DOM2_R3,Sidi Harazem,Sidi Harazem,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,7f3c01c0-d843-4a33-a9c1-ddc7c06de77c,509043f3-310a-47c8-bbbc-ef786a137da5,infra.rejet_inventaire_pollution,06ebcfa8-6604-463a-a809-284189bbc1af,8591bd26-e50b-470a-8c52-46cfc4f99b81,0.0,0.7250,DUPLICATE_EXACT,,SHZ_DOM2_R4,Sidi Harazem,Sidi Harazem,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,3d766392-4492-4748-82ba-a40f837322ac,ef20b5df-7252-4103-8c7e-2b5829323649,infra.rejet_inventaire_pollution,cdf4bf22-03c4-409f-a4f3-bc91093b99ef,791c8ad5-8a48-44c6-bf30-2f7c03a34eb0,0.0,0.7250,DUPLICATE_EXACT,,SHZ_DOM2_R5,Sidi Harazem,Sidi Harazem,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,e0acf3b6-a238-4901-808f-f7f1b5f4a8ca,413036f6-ae31-44b8-82eb-86c97d4ade8e,infra.rejet_inventaire_pollution,0ecd4e7f-34c6-4bde-a490-ec62c9724548,11d9c767-296b-46ac-acb5-72dc8ff0f2a4,0.0,0.7250,DUPLICATE_EXACT,,AZR_PDOM1_R1,Azrou,Azrou,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,7dd82825-ad1d-4ee6-8c06-6844988d2684,44007a4a-fb1e-4af0-83fb-72df1fd7c2c1,infra.rejet_inventaire_pollution,ebc37ca9-4073-4590-861a-368527d9483c,271937d0-0593-4e79-9c30-ec349f803b55,0.0,0.7250,DUPLICATE_EXACT,,ALH_PDOM1_R1,Ain Leuh,Ain Leuh,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,193285eb-5f65-4545-9615-08c26993ccba,9fa8241b-a03d-4dff-a7f8-b7e5cc7e2e1a,infra.rejet_inventaire_pollution,8b5d11de-7c22-4b4f-a5e7-72778f7566db,b4a3606f-42d9-47b0-a021-b89c76801ce3,0.0,0.7250,DUPLICATE_EXACT,,ALH_PDOM1_R2,Ain Leuh,Ain Leuh,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,f77bac8f-c82c-4965-8c0f-b23c0e5e51dd,a567ae4d-5a96-4b74-8698-c09d138853f6,infra.rejet_inventaire_pollution,aa4096bd-20f4-482d-8397-73542fe344e6,b4a3606f-42d9-47b0-a021-b89c76801ce3,0.0,0.7250,DUPLICATE_EXACT,,ALH_PDOM1_R2,Ain Leuh,Ain Leuh,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,f005df4c-ad46-486e-8c34-cd801caedc4d,17dea3d6-38ee-4a34-9053-6347f295090e,infra.rejet_inventaire_pollution,9657c4b5-baa4-4b73-bb3d-2c7e13d8a202,b7ba58fe-351e-4f1a-b13e-01c91733ce12,0.0,0.7250,DUPLICATE_EXACT,,ALH_PDOM1_R4,Ain Leuh,Ain Leuh,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,64fc6851-7474-46c0-a36d-d8996f9d3480,cd0862f5-ca0a-41f6-a0f4-49be971ae7ff,infra.rejet_inventaire_pollution,361da0b7-1771-4597-aa68-3bfd2068c420,c379b7b4-39ad-407b-9bf6-6b8b1ea86c9d,0.0,0.7250,DUPLICATE_EXACT,,ALH_PDOM1_R5,Ain Leuh,Ain Leuh,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,509a19e5-bc01-48c2-b635-2ce9d3b6c3f7,f10e4e4d-217d-4375-94c9-74e9c0eb22b4,infra.rejet_inventaire_pollution,54c71f5b-8081-4978-b98a-9dfd8423ffcc,24940a45-7bbd-46f1-b667-a1238a6af973,0.0,0.7250,DUPLICATE_EXACT,,ALH_PDOM1_R6,Ain Leuh,Ain Leuh,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,177af09f-6c25-4b9c-85c4-9c334d877ada,62016568-2956-430f-b3c8-99114a921c56,infra.rejet_inventaire_pollution,c0c12c0c-5f17-429e-9bfe-64042bd49674,c6df629c-8d51-4e80-844f-0c302c380191,0.0,0.7250,DUPLICATE_EXACT,,BSM_PDOM1_R1,Ben Smim,Ben Smim,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,1ae9143c-425d-44af-8361-21f06967e895,9c547783-60e2-4d2c-aada-654e6f0298a9,infra.rejet_inventaire_pollution,a1403c79-fb13-41a6-baae-899648eb0952,b5bd3bc7-678c-4617-ac35-e7e169b4e821,0.0,0.7250,DUPLICATE_EXACT,,BSM_PDOM1_R2,Ben Smim,Ben Smim,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,20e47048-4b94-4ea4-8421-f1d11d58d57b,7601df99-0fc9-4465-a429-80201bff2388,infra.rejet_inventaire_pollution,ef47349a-488f-4b52-ae0d-ef407aadf131,71552e9b-afab-46c7-bdbc-1f55ad345acd,0.0,0.7250,DUPLICATE_EXACT,,OIF_PDOM1_R1,Oued Ifrane,Oued Ifrane,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,50a426d5-8039-4572-a15e-e8e1a3f954a3,31e704b3-4fae-4ffc-a60e-0187b4ac2ecd,infra.rejet_inventaire_pollution,994b71f1-67fd-44cc-9923-9f6fec24dbe3,5e9badaf-d39b-4018-954d-b44799a1343e,0.0,0.7250,DUPLICATE_EXACT,,OIF_PDOM1_R2,Oued Ifrane,Oued Ifrane,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,26bb3bde-e531-4bf0-b55f-22d023f1e09a,065043b9-0a19-4659-b4be-ae2360a6699f,infra.rejet_inventaire_pollution,fa2e2026-2f27-4be1-bc35-4b0ef7665b02,85fadd09-4dcd-46fe-b69d-9e2b4c0b5614,0.0,0.7250,DUPLICATE_EXACT,,SID_PDOM1_R1,Sidi El Makhfi,Sidi El Makhfi,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,622407a1-cf80-400b-9590-31a674f6a677,b42419a8-d716-494d-9c5b-8cb790910dc3,infra.rejet_inventaire_pollution,e51256f2-ddec-4802-8387-108c70d65a9f,c04f6a23-c336-4872-99bf-7c28df3344ce,0.0,0.7250,DUPLICATE_EXACT,,SID_PDOM1_R2,Sidi El Makhfi,Sidi El Makhfi,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,649516e8-0c41-45ed-aed5-e73a4048e030,d428caef-24ee-4eb1-99e7-e7cd132ce973,infra.rejet_inventaire_pollution,123daa97-29db-4695-9a5f-cd18f5403b2b,8f414f33-29af-4c0e-933f-b7c6558bdbbd,0.0,0.7250,DUPLICATE_EXACT,,SID_PDOM1_R3,Sidi El Makhfi,Sidi El Makhfi,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,e373d6c5-468d-423a-baf3-943b90592ab2,f6e16863-8650-480d-aa6d-573ec39bca80,infra.rejet_inventaire_pollution,bf3dc7d0-4597-457e-852c-0710eee12d61,0ba11972-4988-4545-9a33-e3a15e8e157b,0.0,0.7250,DUPLICATE_EXACT,,SID_PDOM1_R4,Sidi El Makhfi,Sidi El Makhfi,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,97b958b1-1d23-44d6-9894-f8d4f3811253,3827db68-0309-4508-97c7-6ee1eb79e69a,infra.rejet_inventaire_pollution,5fa8c853-07c9-4bfc-af77-7a71ad702a02,2dd121c2-9587-4c42-bf55-cbf23cc2acec,0.0,0.7250,DUPLICATE_EXACT,,TIG_PDOM1_R1,Tigrigra,Tigrigra,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,cece8a4e-4d82-445e-a0b9-abc189935052,2cc36188-842c-4725-bf1e-caee8af888ac,infra.rejet_inventaire_pollution,fc74f083-5ae6-4cf3-8143-08b341d29b49,544ad713-440a-405c-8b3b-68021a281728,0.0,0.7250,DUPLICATE_EXACT,,TIG_PDOM1_R2,Tigrigra,Tigrigra,REJET,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=1.00; priorite=5
