source_schema,source_table,source_pk,source_label,source_code,source_type,source_commune,candidate_master_site_id,candidate_site_code,candidate_site_name,match_method,match_score,distance_m,source_priority,recommended_status,requires_review,reason,run_id,generated_at
infra,decharge,4,,BB_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,63,,ABK-DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,86,néant,BQL_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,87,néant,MZF_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,88,néant,KABQ_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,107,néant,OUN_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,12,,C_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,21,, BSH-DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,29,bou ahmed, TLT-DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,41,,LAA_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,44,,,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,46,néant,BMR_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,47,néant,SBM_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,50,chouafaa, CHA_DECH1,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,51,haddada,HAA_DECH1,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,52,kariat ben aouda,KBA_DECH1,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,54,, INN-DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,56,ouled berjal ( convention de dépôt), MNA_DECH1,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,58,la commune, ODM_DECH1,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,59,sidi boubker el haj,SBH_DECH1,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,60,sidi mohamed lahmar,SML_DECH1,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,61,ouled berjal, ,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,64,,SB_DOM,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,65,,SFS-DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,66,,ABH-DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,68,bahara oulad ayad,BOA_DECH1,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,71,,T_DOM,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,73,decharge publique controlee fes ,LOD_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,81,néant,SLY_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,89,,SAL-DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,93,néant,SAC_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,94,néant,ZGH_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,99,,MTA_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,102,,BSM__DECH ,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,108,,AHS_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,109,néant,BNS_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,112,,TAF_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,113,, KSK_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,114,néant,KSN_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,115,,ADE_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,117,néant,BAT_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,123,néant,BNO_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,124,ouled berjal, ,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,134,néant,LRH_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,136,néant,SAK_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,154,néant,TFN_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,155,,,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,156,,,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,158,,,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,159,,,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,160,néant,OC_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,161,,,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,163,,,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,166,,,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,168,néant,ONL_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,181,,AZR_DECH ,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,182,,ALH__DECH ,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,183,,OIF_DECH ,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,184,,AIL_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,62,souk el arbaa,,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,196,néant,B_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,197,néant,G-A-DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,198,néant,B_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,199,néant,B_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,200,néant, G_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,201,néant, T_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,202,,,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,203,néant, T_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,204,néant, T_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,20,, BFG-DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,152,,,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,214,néant, T_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,215,néant,RF_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,218,,SID_DECH ,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,221,,BOU_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,222,,ELB_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,223,,OUJ_DEC,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,225,,IFR_DECH ,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,227,,TMH_DECH ,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,220,lakriaat,TFL-DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,213, abdellah aghazi,BF_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,1,abdelghaya souahel,AS_DECH,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge,5,bni bouchibet,BB_DOM,DECHARGE,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge_inventaire_pollution_general,63b2199f-73e3-4674-a0bb-1b98da2ec4f1,Abdellah aghazi,BF_DECH,DECHARGE,Bni Frassen,,,,SPATIAL_NEAREST_25M,0.0,,5,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge_inventaire_pollution_general,fbb5a30a-7c18-4d6c-97e0-ada925082995,Abdelghaya souahel,AS_DECH,DECHARGE,Abdelghaya souahel,,,,SPATIAL_NEAREST_25M,0.0,,5,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,decharge_inventaire_pollution_general,dd44f8f2-ffc0-49c7-bac3-a36217215403,Bni bouchibet,BB_DOM,DECHARGE,Bni bouchibet,,,,SPATIAL_NEAREST_25M,0.0,,5,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,24,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,26,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,27,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,203,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,360,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,362,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,32,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,204,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,210,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,211,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,214,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,215,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,216,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,240,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,287,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,217,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,218,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,219,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,239,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,220,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,221,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,222,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,223,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
