base,schema,table,type_table,mode_detection,parametre_observe,parametre_normalise_auto,colonne_parametre,colonne_valeur,unite_detectee,volume_lignes,volume_valeurs_non_nulles,nb_valeurs_nulles,nb_valeurs_negatives,nb_valeurs_non_numeriques,min_valeur,max_valeur,premiere_date,derniere_date,exemple_valeur_1,exemple_valeur_2,exemple_valeur_3,source_origine,commentaire_auto,qualite_detection
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,"Cond 25°C *0,9*0,01",cond_25_deg_c_0_9_0_01,parametre_qualite,val_qual,°C,13,13,0,0,0,4.991868,157.08816,2025-10-07,2025-11-19,,,,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,"Cond 25°C *1,1*0,01",cond_25_deg_c_1_1_0_01,parametre_qualite,val_qual,°C,13,13,0,0,0,6.101172,191.99664,2025-10-07,2025-11-19,,,,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,"Cond
25°C",cond_25_deg_c,parametre_qualite,val_qual,°C,13,13,0,0,0,554.652,17454.24,2025-10-07,2025-11-19,"1113,768","1314,648","1483,164",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,CT,ct,parametre_qualite,val_qual,mg/L,89,89,0,0,61,0.0,80.0,2025-10-06,2025-12-01,"1,9.106","7,1.106","1,5.102",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,Cuivre,cuivre,parametre_qualite,val_qual,à confirmer,8,8,0,0,4,0.0056,0.0171,2025-10-08,2025-10-29,"<0,005","0,0056","0,011",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,DBO5,dbo5,parametre_qualite,val_qual,mg O2/L,39,39,0,0,1,0.762,556.0,2025-10-07,2025-11-20,"<0,2","0,762","0,839",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,DCO,dco,parametre_qualite,val_qual,mg O2/L,35,35,0,0,5,11.5,1121.0,2025-10-07,2025-11-20,"<8,10","11,5",1121,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,"DCO 
2h décant.",dco,parametre_qualite,val_qual,à confirmer,4,4,0,0,0,9.6,53.8,2025-10-08,2025-10-30,"15,4","19,2","53,8",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,Fe,fe,parametre_qualite,val_qual,mg/L,78,78,0,0,32,0.02,2.99,2025-10-06,2025-12-01,"0,101","0,095","0,132",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,Fe2+,fe2,parametre_qualite,val_qual,à confirmer,38,38,0,0,28,0.054,0.255,2025-10-06,2025-11-13,"<0,050","0,054","0,074",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,Fer,fer,parametre_qualite,val_qual,à confirmer,8,8,0,0,0,0.0204,0.6993,2025-10-08,2025-10-29,"0,0204","0,0427","0,053",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,HCO3,hco3,parametre_qualite,val_qual,à confirmer,89,89,0,0,0,17.1,969.0,2025-10-06,2025-12-01,198,798,167,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,"Huiles
Graisses (H G T)",h_g,parametre_qualite,val_qual,à confirmer,27,27,0,0,10,0.417,8.89,2025-10-08,2025-11-20,"<0,377","0,417","0,43",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,indice de phénol M:A,conductivite,parametre_qualite,val_qual,Indice,27,27,0,0,10,0.01,0.147,2025-10-08,2025-11-20,,,,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,IP,ip,parametre_qualite,val_qual,à confirmer,50,50,0,0,37,0.595,9.22,2025-10-06,2025-12-01,"0,8","0,595","9,22",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,K+,k,parametre_qualite,val_qual,à confirmer,89,89,0,0,0,0.264,376.0,2025-10-06,2025-12-01,"17,7","1,86","1,94",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,K+4,k_4,parametre_qualite,val_qual,à confirmer,89,89,0,0,0,0.264,376.0,2025-10-06,2025-12-01,"17,7","1,86","1,94",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,Mercure,mercure,parametre_qualite,val_qual,à confirmer,8,8,0,0,8,,,2025-10-08,2025-10-29,"<0,00025",,,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,MEST Filtr,mest_filtr,parametre_qualite,val_qual,à confirmer,77,77,0,0,16,3.2,1484.0,2025-10-06,2025-11-20,"44,5",25,"3,9",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,Mg++,mg,parametre_qualite,val_qual,à confirmer,89,89,0,0,0,4.9,1215.0,2025-10-06,2025-12-01,"47,2",207,"21,1",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,Mn,mn,parametre_qualite,val_qual,mg/L,2,2,0,0,2,,,2025-10-06,2025-10-06,"<0,050",,,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,Mn5,mn5,parametre_qualite,val_qual,à confirmer,88,88,0,0,80,0.067,0.448,2025-10-06,2025-12-01,"0,214","0,175","0,167",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,Na+,na,parametre_qualite,val_qual,à confirmer,89,89,0,0,0,1.96,10145.0,2025-10-06,2025-12-01,"96,5","49,3",407,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,Na+3,na_3,parametre_qualite,val_qual,à confirmer,89,89,0,0,0,1.96,10145.0,2025-10-06,2025-12-01,"96,5","49,3",407,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,NH4+,nh4,parametre_qualite,val_qual,à confirmer,127,127,0,0,41,0.021857143,198.0,2025-10-06,2025-12-01,,,,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,NH4+  Titri,nh4,parametre_qualite,val_qual,à confirmer,2,2,0,0,0,5.04,21.84,2025-10-06,2025-10-28,"21,84","5,04",,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,NH4+ 2,nh4,parametre_qualite,val_qual,à confirmer,17,17,0,0,0,21.8,154.0,2025-10-10,2025-11-19,154,"21,8",28,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,NH4+ Spect,nh4,parametre_qualite,val_qual,à confirmer,127,127,0,0,41,0.017,154.0,2025-10-06,2025-12-01,"58,8","0,028","0,121",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,Nickel,nickel,parametre_qualite,val_qual,à confirmer,8,8,0,0,7,0.022,0.022,2025-10-08,2025-10-29,"<0,010","0,022",,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,NO2- _Spectro.,ct,parametre_qualite,val_qual,à confirmer,89,89,0,0,49,0.01,6.81,2025-10-06,2025-12-01,"<0,010","5,62","0,049",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,NO3-_Réduction Cd,no3,parametre_qualite,val_qual,à confirmer,4,4,0,0,0,0.057,3.55,2025-10-06,2025-10-30,"0,057","0,127","3,3",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,NO3-_Spectro,no3,parametre_qualite,val_qual,à confirmer,127,127,0,0,6,0.057,207.0,2025-10-06,2025-12-01,"65,7",121,"1,13",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,NTK Spectr,ct,parametre_qualite,val_qual,à confirmer,39,39,0,0,0,0.266,162.0,2025-10-07,2025-11-20,"0,266","0,289","0,378",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,NTK Titri,ntk,parametre_qualite,val_qual,à confirmer,21,21,0,0,0,16.8,162.0,2025-10-07,2025-11-20,"117,6","16,8",162,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,OH-,oh,parametre_qualite,val_qual,à confirmer,89,89,0,0,0,0.0,0.0,2025-10-06,2025-12-01,0,,,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,pH au laboratoire,ph,parametre_qualite,val_qual,pH,7,4,3,0,4,,,2025-10-06,2025-11-20,(*) Interférence probable des ions chlorures sur l'analyse de la DCO.,"(*) NM = Disque de secchi n'est pas mesuré, l'accès est difficile.",,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,Plomb,plomb,parametre_qualite,val_qual,à confirmer,8,8,0,0,8,,,2025-10-08,2025-10-29,"<0,005","<0,010",,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,PO43-,po4,parametre_qualite,val_qual,à confirmer,77,77,0,0,37,0.02,8.9,2025-10-06,2025-11-20,"2,58","6,45","0,029",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,PT,pt_famille,parametre_qualite,val_qual,à confirmer,77,77,0,0,30,0.057,14.1,2025-10-06,2025-11-20,"2,96","0,144","0,072",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,PT DECANTE,pt_famille,parametre_qualite,val_qual,à confirmer,4,0,4,0,0,,,2025-10-08,2025-10-30,,,,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,"PT
 décant. 2h",pt_famille,parametre_qualite,val_qual,à confirmer,4,4,0,0,0,0.292,3.84,2025-10-08,2025-10-30,"0,292","0,364","0,503",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,"RS 
mesuré_à 105 °C",rs_mesure_a_105_deg_c,parametre_qualite,val_qual,°C,50,50,0,0,0,168.0,3596.0,2025-10-06,2025-12-01,339,2122,556,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,Sélénium,selenium,parametre_qualite,val_qual,à confirmer,8,8,0,0,8,,,2025-10-08,2025-10-29,"<0,005","<0,010",,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,SF,sf,parametre_qualite,val_qual,g/L,89,89,0,0,54,0.0,65.0,2025-10-06,2025-12-01,"1,5.102","1,2.102","1,8.102",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,SO42-_IC,so42_ic,parametre_qualite,val_qual,à confirmer,127,127,0,0,0,3.43,2782.0,2025-10-06,2025-12-01,"3,61","78,6","9,98",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,"somme
anions_meq/l",somme_anions_meq_l,parametre_qualite,val_qual,à confirmer,89,89,0,0,0,2.305482883,587.2815965,2025-10-06,2025-12-01,"42,49323835","11,54636528","15,64287879",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,"somme
anions_mg/l",somme_anions_mg_l,parametre_qualite,val_qual,mg/L,89,89,0,0,0,134.444,21594.243,2025-10-06,2025-12-01,"242,982","389,76","262,9739",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,"Somme
cations_meq/l",somme_cations_meq_l,parametre_qualite,val_qual,à confirmer,89,89,0,0,0,2.313309288,569.7290418,2025-10-06,2025-12-01,"11,27128406","11,16454087","31,58650525",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,"Somme
cations_mg/l",somme_cations_mg_l,parametre_qualite,val_qual,mg/L,89,89,0,0,0,41.165,12128.6,2025-10-06,2025-12-01,"202,97","300,82","174,31",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,TA/Tas_°F,ta_tas_deg_f,parametre_qualite,val_qual,à confirmer,89,89,0,0,0,0.0,0.52,2025-10-06,2025-12-01,0,"0,52",,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,TA/Tas_meq/l,ta_tas_meq_l,parametre_qualite,val_qual,à confirmer,89,89,0,0,0,0.0,0.104,2025-10-06,2025-12-01,0,"0,104",,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,TAC/TACs_°F,ct,parametre_qualite,val_qual,à confirmer,89,89,0,0,1,6.7,79.4,2025-10-06,2025-12-01,"<2,0","27,4","16,9",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,TAC/TACs_meq/l,ct,parametre_qualite,val_qual,à confirmer,89,89,0,0,1,1.34,15.9,2025-10-06,2025-12-01,"10,2","14,6","2,94",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,TH,th,parametre_qualite,val_qual,°F,89,89,0,0,0,6.41,600.0,2025-10-06,2025-12-01,"22,5",28,39,abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_mesures_qualite_marche_cadre,qualité,colonne_parametre,Zinc,zinc,parametre_qualite,val_qual,à confirmer,8,8,0,0,4,0.0154,0.0501,2025-10-08,2025-10-29,"<0,010","0,0154","0,019",abh_sebou_ismail.public.idp_2024_mesures_qualite_marche_cadre,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,idp_2024_src_pollution_globale,pollution,colonne_large,t_air,t_air,,t_air,à confirmer,243,189,54,0,0,10.0,35.0,2024-09-12,2025-12-15,12,10,21,abh_sebou_ismail.public.idp_2024_src_pollution_globale,variable métier détectée depuis une table large,moyenne
abh_sebou_ismail,public,idp_2024_src_pollution_globale,pollution,colonne_large,t_eau,t_eau,,t_eau,à confirmer,243,189,54,0,0,10.1,30.5,2024-09-12,2025-12-15,23.6,24.5,19.2,abh_sebou_ismail.public.idp_2024_src_pollution_globale,variable métier détectée depuis une table large,moyenne
abh_sebou_ismail,public,idp_2024_src_pollution_globale,pollution,colonne_large,ph,ph,,ph,pH,243,201,42,0,0,6.6,9.0,2024-09-12,2025-12-15,7.7,7.35,8.7,abh_sebou_ismail.public.idp_2024_src_pollution_globale,variable métier détectée depuis une table large,moyenne
abh_sebou_ismail,public,idp_2024_src_pollution_globale,pollution,colonne_large,cond_20_c,conductivite,,cond_20_c,à confirmer,243,201,42,0,0,1.25,34000.0,2024-09-12,2025-12-15,34000,1919,1626,abh_sebou_ismail.public.idp_2024_src_pollution_globale,variable métier détectée depuis une table large,moyenne
abh_sebou_ismail,public,idp_2024_src_pollution_globale,pollution,colonne_large,turbidite,turbidite,,turbidite,à confirmer,243,163,80,0,0,2.9,1000.0,2024-09-12,2025-12-15,176,129,13,abh_sebou_ismail.public.idp_2024_src_pollution_globale,variable métier détectée depuis une table large,moyenne
abh_sebou_ismail,public,idp_2024_src_pollution_globale,pollution,colonne_large,disqu_secchi,disqu_secchi,,disqu_secchi,à confirmer,243,9,234,0,0,0.15,0.6,2024-09-12,2025-12-15,0.2,0.35,0.4,abh_sebou_ismail.public.idp_2024_src_pollution_globale,variable métier détectée depuis une table large,moyenne
abh_sebou_ismail,public,idp_2024_src_pollution_globale,pollution,colonne_large,o2_dissous,o2_dissous,,o2_dissous,à confirmer,243,163,80,0,0,0.0,10.85,2024-09-12,2025-12-15,10.04,0.92,0.43,abh_sebou_ismail.public.idp_2024_src_pollution_globale,variable métier détectée depuis une table large,moyenne
abh_sebou_ismail,public,idp_2024_src_pollution_globale,pollution,colonne_large,eau_ss_terr_niv_statique_m_sol,eau_ss_terr_niv_statique_m_sol,,eau_ss_terr_niv_statique_m_sol,à confirmer,243,11,232,0,0,2.7,12.0,2024-09-12,2025-12-15,3.6,3.5,11.8,abh_sebou_ismail.public.idp_2024_src_pollution_globale,variable métier détectée depuis une table large,moyenne
abh_sebou_ismail,public,idp_2024_src_pollution_marche_cadre,pollution,colonne_large,t_air,t_air,,t_air,à confirmer,148,127,21,0,0,10.0,37.0,2025-10-06,2025-12-01,10,21,24,abh_sebou_ismail.public.idp_2024_src_pollution_marche_cadre,variable métier détectée depuis une table large,moyenne
abh_sebou_ismail,public,idp_2024_src_pollution_marche_cadre,pollution,colonne_large,t_eau,t_eau,,t_eau,à confirmer,148,127,21,0,0,11.0,27.4,2025-10-06,2025-12-01,19.5,14.4,23.5,abh_sebou_ismail.public.idp_2024_src_pollution_marche_cadre,variable métier détectée depuis une table large,moyenne
abh_sebou_ismail,public,idp_2024_src_pollution_marche_cadre,pollution,colonne_large,ph,ph,,ph,pH,148,127,21,0,0,6.65,8.9,2025-10-06,2025-12-01,8,7.75,7.2,abh_sebou_ismail.public.idp_2024_src_pollution_marche_cadre,variable métier détectée depuis une table large,moyenne
abh_sebou_ismail,public,idp_2024_src_pollution_marche_cadre,pollution,colonne_large,cond_20_c,conductivite,,cond_20_c,à confirmer,148,127,21,0,0,219.0,48600.0,2025-10-06,2025-12-01,1070,1145,462,abh_sebou_ismail.public.idp_2024_src_pollution_marche_cadre,variable métier détectée depuis une table large,moyenne
abh_sebou_ismail,public,idp_2024_src_pollution_marche_cadre,pollution,colonne_large,turbidite,turbidite,,turbidite,à confirmer,148,39,109,0,0,13.0,1000.0,2025-10-06,2025-12-01,155,459,347,abh_sebou_ismail.public.idp_2024_src_pollution_marche_cadre,variable métier détectée depuis une table large,moyenne
abh_sebou_ismail,public,idp_2024_src_pollution_marche_cadre,pollution,colonne_large,disqu_secchi,disqu_secchi,,disqu_secchi,à confirmer,148,13,135,0,0,0.45,8.0,2025-10-06,2025-12-01,0.8,2.1,6.1,abh_sebou_ismail.public.idp_2024_src_pollution_marche_cadre,variable métier détectée depuis une table large,moyenne
abh_sebou_ismail,public,idp_2024_src_pollution_marche_cadre,pollution,colonne_large,o2_dissous,o2_dissous,,o2_dissous,à confirmer,148,77,71,0,0,0.61,9.88,2025-10-06,2025-12-01,5.81,8.22,8.98,abh_sebou_ismail.public.idp_2024_src_pollution_marche_cadre,variable métier détectée depuis une table large,moyenne
abh_sebou_ismail,public,mesures_debit_jr,hydrologie,colonne_large,debit_jr,debit,,debit_jr,à confirmer,521433,521433,0,1931,0,-2.0,4084.353071,1956-09-01,2025-08-31,-1,-2,0,abh_sebou_ismail.public.mesures_debit_jr,variable métier détectée depuis une table large,forte
abh_sebou_ismail,public,mesures_debit_m,hydrologie,colonne_large,debit_m,debit,,debit_m,m,19316,19316,0,0,0,0.0,2131.566622,,,1.267579233,9.937586207,15.10652081,abh_sebou_ismail.public.mesures_debit_m,variable métier détectée depuis une table large,forte
abh_sebou_ismail,public,mesures_debit_sources,hydrologie,colonne_large,debit,debit,,debit,à confirmer,2816,2816,0,0,0,0.0,18602.0,2000-01-05 11:18:00,2025-07-30 13:15:00,537,551,247,abh_sebou_ismail.public.mesures_debit_sources,variable métier détectée depuis une table large,forte
abh_sebou_ismail,public,mesures_evaporation_jr,météo,colonne_large,val_evaporation,evaporation,,val_evaporation,à confirmer,48900,38592,10308,0,0,0.0,20.08,2013-07-06,2024-08-31,13.48,6.77,4.28,abh_sebou_ismail.public.mesures_evaporation_jr,variable métier détectée depuis une table large,forte
abh_sebou_ismail,public,mesures_niv_eau_barrages,hydrologie,colonne_large,niveau_eau_m_ngm,niveau_eau_m_ngm,,niveau_eau_m_ngm,à confirmer,85166,85166,0,0,0,0.0,746.18,1996-12-01,2025-09-01,556.65,161.01,541.79,abh_sebou_ismail.public.mesures_niv_eau_barrages,variable métier détectée depuis une table large,forte
abh_sebou_ismail,public,mesures_niv_eau_barrages,hydrologie,colonne_large,volume_mm3,volume_mm3,,volume_mm3,Mm3,85166,10136,75030,0,0,0.0,257.99,1996-12-01,2025-09-01,16.22,13.14,4.32,abh_sebou_ismail.public.mesures_niv_eau_barrages,variable métier détectée depuis une table large,forte
abh_sebou_ismail,public,mesures_niv_eau_barrages,hydrologie,colonne_large,restitutions_mm3,restitutions_mm3,,restitutions_mm3,Mm3,85166,85165,1,0,0,0.0,290.4521378,1996-12-01,2025-09-01,8.244727058,4.503722531,1.104370292,abh_sebou_ismail.public.mesures_niv_eau_barrages,variable métier détectée depuis une table large,forte
abh_sebou_ismail,public,mesures_niv_eau_barrages,hydrologie,colonne_large,transfert_mm3,transfert_mm3,,transfert_mm3,Mm3,85166,8278,76888,0,0,0.0,4.216,1996-12-01,2025-09-01,1.965,0.647,2.146,abh_sebou_ismail.public.mesures_niv_eau_barrages,variable métier détectée depuis une table large,forte
abh_sebou_ismail,public,mesures_niv_eau_barrages,hydrologie,colonne_large,apports_mm3,apports_mm3,,apports_mm3,Mm3,85166,85155,11,0,0,0.0,290.4521378,1996-12-01,2025-09-01,0.0187744,0.088093511,0.534500801,abh_sebou_ismail.public.mesures_niv_eau_barrages,variable métier détectée depuis une table large,forte
abh_sebou_ismail,public,mesures_precipitations_jr,météo,colonne_large,precipitation_jr,precipitation,,precipitation_jr,à confirmer,669880,507930,161950,0,0,0.0,420.0,1985-09-01,2025-08-31,0,0.05,0.1,abh_sebou_ismail.public.mesures_precipitations_jr,variable métier détectée depuis une table large,forte
abh_sebou_ismail,public,mesures_precipitations_jr_max,météo,colonne_large,p_max,p_max,,p_max,à confirmer,2085,1915,170,0,0,0.0,420.0,1914-04-17,2025-02-09,65.6,52.6,61.3,abh_sebou_ismail.public.mesures_precipitations_jr_max,variable métier détectée depuis une table large,forte
