edge_id,geom,length_m
681,01020000204F6600007B00000000F1F40A07431B41805452E7AC171C4180BE9F1A30431B41C0E00B931F171C4100DDB5C495431B4100F01608E8161C41804BC88756461B410076E09C12151C4100E10BD35B471B4140C6DC358A131C410079E92614491B41803255F009111C4100D1229B7F4A1B41804AEA44710F1C4180703DCAA94A1B4180EE5A42B50E1C41803D0AD70B4A1B41C0BE0E1C310E1C4180C0CAE1AC481B41001EA7E87E0D1C4180FAEDAB02481B414041F1E3A00C1C4100083D5B1D481B414007CE190C0C1C418059F5B904491B41003D9BD5B00B1C4180136103954A1B41804694F6210B1C4180E61D67D64E1B41406C78BA07091C41807EFBBA2D511B410062A19675071C41800B246877511B4100ECC039E4061C41009A085B20511B41007C613277061C41801CEBE24B4F1B4100FBCBEEC7051C4100A9A44E9A4E1B418006F0D645051C410093A942564E1B4100E9B7AF7A041C41009BE69D674E1B4180832F0CD6021C4180A1D6F4EB4D1B41C076BE1F8C011C41802A18D5FD4C1B4100CE1951E5001C4100D9CEF7D34B1B418061321583001C4180270F4B674A1B4180CDAA8FBFFF1B418035CDBB9D491B4180E7FBA9E5FE1B4180A2233983491B4140FE433A49FE1B41809A771CC7491B41C0240681A4FD1B410080487FDF491B4180EFA706D5FC1B41007E8CB967491B41C042AD6981FB1B4180416025F3481B4140C1A8E402FB1B4180FE43BA7B481B41405BB1BFEFF91B41003411F61B481B414003780BEEF81B4100F775E03F471B4100053491A8F71B4100E78C6864471B4180C729BA11F71B410077BE1F40481B41402CD45A58F51B418029CB903C481B414008ACDC34F41B4180158C8ACF471B4180B0E12991F31B4100BE30D940461B4180A301FCD1F31B41809DEFE720451B41C09BC4206EF41B410043AD6975441B41808CB9AB26F41B41008C4A2A3B441B41C0D5566C34F31B418091EDFC60431B4180AEB622E5F11B418009F9E05D431B41401AC0DB13F11B418036ABFE77441B41C00C71AC13EF1B4180976E1238451B414070CE083DED1B41000A68A2EC451B4180976ED2B2EB1B410097FF5054451B4180900F3A13EB1B4180EFA7C62E421B41C05D4BC8DAE91B4100F1F44A01411B410083C00A01E81B41001B9E9E67401B41C0E848AEB1E71B41802041312E3F1B4100C139230DE71B4100A7E808623E1B4100E258D74EE71B4180438B6C053E1B41C01E85EB70E81B41802A1855DD3C1B41C0718A0E4CEA1B4100F01608563C1B4180E09C51DEEA1B4180506B9A253C1B4180559FAB12EB1B4180EA0474D13B1B4180C5FEB255EB1B41004547F2D53A1B41C067B32A53EB1B41806FF045A4391B41C06B09F99EEA1B410068222C32391B41C0703D8A3FE91B4100D34D62E0381B41400378CBFCE61B410021B0724B381B4180EE5A4201E61B41006F810486351B41C088D2DE0BE21B410096B2CCCB341B41007C61B208E11B41001AC01B4E331B41805452E773DF1B41001DC9255B321B41C00E9CF3A1DE1B41802A18D51D311B4100D9CE3709DE1B4180B81E059B301B41C098BBD696DE1B418019E298972E1B4140158CCA0FE11B4180A60AC68C2D1B418011A57D63E11B4100EFC983F42C1B41C04E40D3C7E01B4100FF21BD5B2C1B41C0E8482ED2DF1B41808A8EA4782B1B4140499D0008DF1B41802497FF13291B410086C95432DE1B41001DC92580271B41004D848D84DD1B41802497BF1E261B41005917378ADC1B418099995976251B41C07BF230A8DB1B410068222CF3241B410076E0DC9EDA1B4180E61D2737241B4180E61DE7C0D91B418079C769FD221B41C032C431F7D81B4180FC87B4E0211B418028ED4D3FD91B4180DC46038A211B41405227A01AD91B4100BB278F42211B4140764F1E90D81B41802E6EA3C9201B41403CBD92E6D71B4100273148E51F1B4180CC5D4BA9D71B4100CB1047661F1B4180C95481E0D61B4180787AE54A1E1B41C02C43DC58D51B4180E4F2DFAE1C1B41400681D58BD41B4180C5FE326A1C1B4140A60A46B7D41B4180B74002FA1A1B4100022B47A2D51B41006A4D33E9191B4100098A9FDCD51B410095D44911191B41C02406C1D5D41B4100CBA1C500191B4140CA32443BD41B410018951443181B41C04B370996D31B410044FA2DD7161B4180FF903E30D21B4180B0E1A9E6151B41007D3F35BED11B410043AD698A141B41C079C7698BD11B4100B1506B93131B41002DB29DEED11B41801E16AAC0121B4180666666A9D11B4180635D5C1B111B4180FF903E42D11B41803BDF4F73101B4100B7D1C0A2D01B4100ADFA1CCD0F1B418026C2C6EDCF1B41808104852E0F1B41C00C716C1DCF1B41006D56BD890E1B41402575820ACE1B41003108AC5D0E1B41806ABCB485CD1B410067D5A70A0E1B414008AC9C14CD1B4180C0CA61110D1B41402AA9931DCC1B4100B22EEE7C0C1B41C09AE61D78CB1B4100DAAC3A2C0B1B41C0E53F241ECB1B4100C9E5FF0F091B41803480F75FCB1B4180D409E875081B41C09DEF27CECA1B4180A7574A03081B41C079C7E96ECA1B41800A46E56D071B41004D84CD71CA1B418048BF3D18071B41C0B5843CFDCA1B41002C65D996061B41C076BE5F48CB1B4180C1A8E4DF051B41403333F333CB1B418039B4C842051B41C0B4373852CB1B4180E5D062A8041B41408FC235D8CB1B4100E02D5049041B4100A5BD41A6CC1B41808BDBA814041B4100E9B7EFF0CC1B4100DCD701F6031B410051DA5B23CD1B41,9999.99992915004
682,01020000204F6600009C00000080B4373892601B4180006F41AE6E1C4100FED4389C601B41801A2FDDA46E1C4180FAED6BDA601B418028ED4D2B6E1C410081958399611B41009A081B306D1C41001DC92542621B4140795828046D1C41803F359E9C621B410066F7241B6D1C4180BFECDE0D631B410093A942A56C1C41003333732C631B41C0847CD0E16B1C4180270FCBB1621B414050FC583A6B1C41004E6210AA611B4140B4C836F56A1C4100022B07C6601B41C069DE71CB6A1C4180E4F25FE75E1B4180EE5A02016B1C4180EFA746455E1B41803D0A57656A1C418026C2C6055E1B41C098BB96C5691C4100C3646A9F5D1B4180635D1CBE691C4100EFC983165D1B4180F4DB97FD691C4100189554465C1B4180EB51B8FE691C4180B81EC50F5C1B4180C5FE324D6A1C41805452E79F5A1B4100F54A99416B1C4100560E2D59591B4180DD9387BA6A1C4100894160EE581B41400F0B752A6A1C4180B81E8586591B4180B515FB6D691C4180CE8852EB591B410032E6EE7E681C4180734694E5591B41C012F2C12E671C4180E3A51BD45A1B410040A4DF90661C41004C3749A35B1B4180F90FE9DB651C4100F1F48AF05B1B41C0D5562CC2641C4100FDF6755C5C1B4100E2585746631C418035CD7BED5B1B41003FC61CB6621C4180FD65F7175B1B4140C1A864AD611C4180C0CAE16E5A1B41003945078F611C4180ADD85F09591B41C04F8D575E611C4180BDC117E2571B410093A902DB601C41002CD4DAC1561B41C0DA8AFDC65F1C4100575BB136561B4180A757CAB95E1C4180469476F0561B41C07F487FBC5C1C418041602578571B41C03B4E51735B1C41001B9E9EEA561B41C03E579B395B1C418040136155561B41C04E40533E5B1C4180976ED26C551B414027A009AB5A1C4180F6069FB7541B41C04B37496D5A1C41008716D958541B41C01951DAF0591C4180BB9650AA541B41801058B957591C41806B097976541B41405C8F42CB581C4180A8350D95541B414086389632581C4100F9A0275D551B41C07F487F06581C41800A46A505561B41C040826294571C4180CF669538561B4140F1638CA3571C41805CFE4305571B4140BF7D9DF0571C4180D3BC6357571B41808EE4B2AD571C41008BFD253B571B41405C8F0225571C4180F831A671571B41C09387C5CA561C4100E78C28CF571B41C025E4833D561C4100B07268C6571B4180C4207095551C41805AD33CDA561B4140DD24C619551C4100F241CFC5561B41C0F753238D541C4180976E5262561B41001DC925C2531C41007E8C39BB551B41C0D781F31C521C4100D34DE22A551B41C069DEF109501C418067B3AAB3541B41C0293A92334F1C4180779CE21D541B4140B07268AF4E1C4180711B8D6B531B41C07BF2F0924D1C410065AAA0EC521B4140FAEDABDB4C1C4100BDE35429531B41008A1F63504B1C418001BCC503541B41408B6CA7354A1C418001BC050E541B41809318041C491C418030992A8B541B41008D28ADB5481C41001B9EDE26561B41405305A326481C410040A41F80571B410010E9B7CE471C4100EA9532EC581B41009D1125E2461C418029CBD0DE591B4100E78CA838461C418089B021275B1B4140287E0CDB441C4180D93DB9705B1B41C0DCB5043E441C4100FDF6B5445B1B41800B24A8A9431C4180847C50DA5A1B41C01726936F431C4100EA9532025A1B4180FB3AF068431C4100A5BD012E591B41803F355E3B431C41804160E51A581B4140D49A6648431C418069DEB103571B41C059F5F91A431C4180976E52EF561B41C00E9C3392421C4180B5157B5C571B41C0BDC117D6411C41805DDC0673571B41C096908F39411C41807DAE3668571B41801F636EA7401C4100287E4C66571B41C0DFBE8E8D401C410098DD931A571B4140068155A33F1C410092CB3F31571B4140AF94E5023F1C41808D06B037571B4140A089F0233E1C4180E2C798C4561B41008F53744D3D1C4100355EBAF4551B41C078E9268D3D1C41800F7AB638551B41C03D7998D43D1C410054E32583541B4100D34D22393D1C41007958E8E4531B41C00A46A56E3C1C4100C05BA0BB531B4140211F34033B1C41809CA223E5541B41404547F2643A1C4100AAF112BC551B4180F2B09090391C4180226CB83D561B4180B3EAF38B391C410066F7E487561B4140B0726816391C4100A392FA8E561B4140B1BFAC85381C41005C208172561B41004625F5F4371C41806CE73BEC551B41C013D08478371C4180AF94A555551B41404547B26B361C4180ED7CFFFB541B41402CD49A1D341C4180EC2F7B0E551B41809999596D331C41008195438F551B4100FCA931D0321C4180C876FE47551B4100D34DE26A321C4100DE02897F541B41806ABC7458321C4100917EBB25541B4140378981C2321C41804082E2FF531B41008C4AAAA9331C4100C8987B08531B41C0749398E1331C4100075F1860521B4140643B1F4C341C4180029AC8B3511B414097FFD0AE341C41808CB9EBFA501B4180B515BB65341C41006EA3C1EB4F1B41C0A145765B341C4100A3923A654F1B4180658823D3331C4180832F8C7F4F1B4180F7E4E1FB321C4180E3145DDD4F1B4180976E5282321C4180FC87B4E7501B41C0DCB5440F321C41006B2BF692511B4180180416E5301C41008C4A2A84521B4140234ABB2D2F1C41802E6EE31C531B41000BB5E6AF2E1C41004625F596531B410020D22F012F1C4100C7BAF895541B41801B0D60B92E1C4100674429FB541B4140B6F3BDE92D1C4180D1009EAB541B41008C4A2A5D2D1C418082514998531B41C067B3EA272D1C410001DE027A521B41807AA52C6C2D1C4100A913108B501B41400F0B75822D1C41801C5A64024F1B41C088D29ED22D1C41804BC887854E1B410093A9C26F2E1C4180D409A8D14E1B41C0270F4B562F1C4180764F9E444E1B4100A8C64BA52F1C41005B42FE864D1B4140BF7D9D0D2F1C4100F628DCA24C1B41C09BC4E0E32E1C4100FCA9F1EC4B1B41002653C50D2E1C410062A1D6064C1B4140B29D2FC92C1C41804AEA84014D1B4180C729FA5D2C1C41001C7C21674C1B4180218EB5642B1C4180C5FE32384B1B41C00C71EC462B1C4180348037944A1B41C0847C90032C1C410096B20C0A491B41C07268D1032B1C4100A16733B9471B41C010C77AFD281C418046943607461B41C0F3FD14C3271C41807AA5ACA3451B4140FF213DF8261C41803177ED7A451B4180D2DE20D3251C41808CB9EBF3441B4100BC05D2F8241C418023B93C2D451B414017B711D7231C4180C2F52895451B41C02E6E234F221C41002AA91341451B41806CE7FB35211C41807B832FD4441B4140EA04F4411F1C418072F94F21451B41C0F97E6A181E1C41804BC847AE441B41C0B43778551D1C4100B37BF27E431B4140A08930F51C1C41003333330F421B41C098BB96351B1C41004A7B43C6411B41408941E0D1191C4100182693B8421B4100917EFBBA181C4100F1F40A07431B41805452E7AC171C41,10000.00002166522
683,01020000204F6600003F00000000DFE0CBF6691B4140EF38055AA31C41809F1AEFF4691B4180AA601422A31C4180643BDFF0681B41803D0AD748A21C4180C0CAE1C8671B414075021A2DA11C410098DD1361671B4180F90F2910A01C4180DC46C3B9681B4180FF90FE719F1C41806588E38D691B4140FAED6B619F1C4180226C783D6A1B41C00C712CBC9E1C418003E78C1C6A1B4180F2B0107C9D1C4180855A5392691B41C01B7C61E49C1C41806B9A7730681B41407DAE76889C1C418038D6C5F2661B4140CB10C7C49C1C418052962145661B4100F31F92219C1C41006EA381A6641B418058A835899A1C4100FA7E6A81641B41C0270F0B45991C4100DD248685661B41C04603B88C971C4180802682DE671B4180C0CA214C971C4180A679C75B681B41C037F842DE961C4100C898FB85681B4140984C5526961C41005F980C36681B4140643BDF20951C4100C58F3191661B4180734654BD941C410022FDF6B9641B4140696F30B0941C4100E3369A83621B41C0DFBE8E03941C4100575BF132621B4180DB684079921C410057ECEF09631B4140BA494CC4911C41809BC4A0AD631B41C04603B8E0901C41801E16EA45631B41C0B6623F8D8F1C41002A3A1210611B41C0D781333E8F1C41800D4F2F33601B41802BF6978B8E1C4180B7400293601B4100341136FC8C1C41805BB1FFE7611B41C068002F5E8C1C4180B81E45A3631B41002E90A0308C1C4180F6065FE5631B41801B0D20948B1C41807BF2F0A0631B4100B8AFC37E8A1C41005305E3EA621B4180F08549B8891C4180A44EC0C3621B41009C33A28D891C4180C2F56886621B4140E8D96CCC871C41805CFE430F621B41C0946508CF861C41004D848D6C611B41C003E74C70851C4100A08970D8611B41C078E9A6F0831C4100BF0EDC60611B4100F9A0E7CB821C410005345163621B4140E4839E45821C410077BEDFDC621B4140B072E8FA811C4100075F5893631B4140FAEDEB99801C41808D06B091631B4100BE3019657F1C4100D7A370D3621B4140211FB4FE7D1C4100CE199179601B4100B37B72617D1C4100E78C2806601B4140FDF6B5447C1C4180D6346FFC5F1B4100CCEEC9EC7A1C410008AC9CEE601B4140643B1FF9791C4180FF90BE4E621B4100D122DBE1781C4100D6C5AD55621B41C00E9CB35C781C4100D5786990611B41C0B88DC6B1771C4100BD521684601B41007A36ABC8761C418047E1BA8A601B41C01B7CE1C2751C4100BDE394A0601B4140FE433AA5741C41005EBA49A7601B41408B6C27AB731C41802BF61792601B4180F90FE98D721C4100CAC302F3601B4100166ACDC5711C410005341119611B41009A08DBE2701C418019E2D8D8601B41C0F3FD14E56F1C41803F359E61601B4100780BE4DB6E1C4180B4373892601B4180006F41AE6E1C41,5000.000018428678
684,01020000204F6600002B00000080AA6054E09D1B4180E09C113EBB1C4180C117A6FE9D1B4140F5B95A2AB91C4100ADFA9C3F9D1B41C00E9CB31FB71C41008941E0CA9A1B41C0EC9EFC9DB61C41803D0A977D981B41C0C3422D43B61C41003333B396961B410054E3252EB61C41801B0DA077931B4100CE19118AB71C4100B1506B90911B41404772B92EB71C4180CDAA8F028F1B41401CEB627CB51C4180C2F568178D1B4100EA953223B21C41008C4AAA9C8B1B41C0718ACEB5B01C4100BDE35409891B41C0EA7375D8B01C410088F41B3A841B41C0073D1BF8B11C4100F6971DA2801B41803D0A57EBB01C418009F920007D1B4140A0893048AE1C418045B6F3B3751B410086C994EBA91C41809FABEDD1741B41C0051214EDA91C41003867C409741B4140F697DDFAA91C4180613295BC721B4180B0E16937AA1C4100075F188E711B4100C364EA11AA1C4180CDAA8F65701B41C0270FCBABA81C4180ADD85FD06F1B41C0293A9289A81C4180B20C71066E1B4140B29DEF8DA91C4100F01648DC6C1B41C0BE0E9CB6A91C4100E86A2B986C1B414082E207B5A81C41005E4BC8746B1B410017485039A81C41006EA3C13A6A1B410062A1D642A81C4100ECC0F973681B4100E25897B6A81C418072F98FBA671B4140ED0D7E72A81C41007958A897671B41803177AD65A81C4180029A08C0661B4180C3D3AB76A81C410095D4C9F0651B41C00E9C3310A91C4180787A2563651B4100EBE236FDA81C4180A67907FC641B414080B7403EA81C4180A52C4378651B41C05296E133A71C4100083D9B0F661B4140287ECCEAA51C4180AF9465BF661B41C06B09B945A51C41000F0B3555671B41C0D32B2597A51C4100363C7D7C681B4100F241CF58A61C41002E902038691B41008A1F63BFA51C4180CA328452691B410024283EC9A41C418003E74CFE691B41408E75713BA41C4100DFE0CBF6691B4140EF38055AA31C41,4999.999948120054
685,01020000204F66000002000000C0AF03672CA32041C0915C3ECB8E184140DBF93E29A32041002B87D6E58E1841,6.833344510856902
686,01020000204F6600000200000040DBF93E29A32041002B87D6E58E184167167D2C21A320416320D830FA8E1841,6.494608749446885
687,01020000204F6600001F00000067167D2C21A320416320D830FA8E1841C0CFD576FAA2204180DE71CA5B8F1841402AA93381A220410040A4DF7990184180E09CB120A22041C08251892D93184100341156C0A12041C0490C42A2951841009E5E89C2A12041C0D85F76B2961841C0051234B9A1204180976E12259918410058399497A2204180999959CE98184180218E958CA32041805AD3BC399918414075021AB9A42041408941E0C49A18410020D2AFCAA5204100DE0249B89B1841008D282D99A62041405227A07A9C1841801804D6F4A62041C0F1D20DDE9D184140764FBEC8A620414041F16374A118410020D20FB5A6204140575BB1EBA31841C0718A2E69A62041C00A46E56EA418410073D7D215A62041803D0A17BDA718418014AE6764A62041803BDF4F4DAC184180F2B0F004A62041C056EC2F48AD184100A16753D6A420418087851A0BB11841809A775C41A52041C030992A76B31841C0C8761EDEA62041C0CCCCCC2CB4184140F6973DFAA72041002B8756ECB4184180CC5DCB93A9204140DBF9BE65B71841C039236A4DAB2041C0627F9922B9184140643B9FCCAE204100AE472155B8184180A52CE3FBB02041007C61B230B918414060E550D0B1204100CCEE49D9BB1841C0C8767E05B32041406B9A77F6C11841404772998EB22041C0EEC9837BC6184180CC5D8B41B22041C09F1A2F24C71841,5528.677477289445
688,01020000204F66000008000000803BDFCF9F9B174180ABAD184F0E194100BB278FD89A174180D409283B0D194100DF4FCDAC9517414029CB5018051941005917F7A7921741408638562500194100B4C8768E8B174180F4DB57E1F61841800C026B048817410098DDD327F31841805986F805831741C0825149CEEE1841001A519A77801741C04B3709FBEC1841,2773.853424718919
689,01020000204F6600001300000000BF0E9C5EDC1741000534D164E41841805986F85CD9174100917E3BDFE31841003A234A18D71741806666E618E418410019735742D5174180081BDE28E51841000F0B7550D41741C074939841E6184100917EFBA0D31741808CB9EB9CE818410042CFA684D4174100FED4F869EC18410063EE9AE9D51741C0E00B938FF1184100053451AFD7174180AC8B5BAEF6184180D2DEA068DA17414092CB7F39FF184100F46C1612DE1741400C02AB020C1941009C336261E11741807FD9FD391719418014AE874EE6174180F90FA9C02319410032E66E55E7174100AF2564FE271941000BB5E6EEE6174180C3D32BF8291941806588E3FEE517410012147FAF2B1941006A4DB3CAE3174140E6AE25922D194180D0B3D9C1E1174180F7E4E1AD2E194180AEB622AEDE17410096B20C6B2F1941,5769.3515901183755
690,01020000204F66000019000000804BC847654A1E4180A98251C1FC184100E63F24E1491E41C0DCB5848601194100355EFA40491E4100273108700719418030996ACA451E418019E218080A1941001FF4EC10441E4180F7E421140819410063EE1A4E431E410064CCDD5707194180D2DEA03F421E4100A7E8085408194100174850C0411E41C0749358FA0A194100DCD7C1B3401E41C089B0E1CB0E194180F1638C64401E41403CBD9244101941801A2F5D3E411E414082E207E6111941001214BF29441E41409D80A62F1219410017485033461E41C098BB56BB1319418017B7D197461E410063EE1A7015194100DFE04B1B451E41C09BC420931719418060549208401E41009F3CECED1A194180999959FE3A1E41C0BFEC5E931F194180E2C758E42E1E41C0D556EC082619410089D29EA22C1E41C02E6EA34129194180FAED2B6A2D1E41408FC2F5732C1941804469EFC12C1E410066F724532F19418009F9E0442B1E41C0F5281C3932194180976E52202A1E41C00512141B3519418050FC581A281E4140423EE83D36194180136103D6261E4180348037DF351941,5558.096842417893
691,01020000204F66000013000000809A779CE67A1E4100A167F3F1E21841007F6AFC467B1E41C02E6EA30BE51841804C15CC297B1E41C0E3145D5AE8184100F1F44A137B1E41C0F8312675EA184100992A18037A1E41C0490C82E2EB184180F5B95AE9771E41C0F831E6D9EB1841002FDD2466761E410020D26F25EB184100CDCCCC7B751E41406C787A14E91841800C02EBF8721E41000BB5A626E818418075711B1B701E41400C026B4CE5184180ABAD18C76E1E4140764FDEEFDF184100BE3019A46C1E4100D34DA206DD18418031776D4D6A1E4140AB3E573FDC184100E9B7AF02691E4180ED7C7F23DC184180FE437A99661E4140DC4603BBDC18410079E9A6AB641E4140621098A3DE18410079E9A67F601E41C0ADD8DFA3DF184180F90FE9505D1E4140D6C5EDA0DF1841A3CC04E9505D1E4172D9C6EDA0DF1841,3049.3080540646033
692,01020000204F6600000E000000A3CC04E9505D1E4172D9C6EDA0DF1841004C37098A5C1E41007C61F2B2DF184180A52C83575B1E418058A8B5CEDF1841803BDF0FD4561E41C0F1D28D0AE4184180711B4DFF551E4140F1630C53E6184180DA8A7DA6541E4100FCA9313BE8184180AF0367B0531E41006F810405E9184100F6289C16531E4100E258177DEC1841808FC27558511E4140AD691E4CF018410087A7D7AB4F1E41C030996AA0F018410043AD69C94C1E4100AE47A1EAF01841008E75F1BA4C1E41003FC6DC5DF618418037F882914A1E41804DF38E28FB1841804BC847654A1E4180A98251C1FC1841,2483.5894414411428
693,01020000204F660000190000008060E510BCAC1E41C044D8B0B1D918410019735796AC1E4100A5BD01B4D918418044692FB0A81E414007CE99BDD9184100E4839E93A71E41803F359E24DB184100B4C8366AA51E4140287E0C24E41841004E62D02CA31E4140378941A0E61841804013A190A01E41C0847CD0CBE7184100AE47A1379E1E41C024068112E81841006F8144319C1E4180BC745395E71841002A3A12B69B1E41006F8184F0E518410075029AE8991E41C0E3145D5BE4184180AEB6E262921E41802A1855C6DF18418048BFFD4B911E414082E24766DD18418029CB50528F1E41C000DEC266D7184180A8350D69871E41806CE73B70D2184180DA8ABD3F831E41409FABADBDD2184180CF66554B7F1E41C09BC4A002D4184180A44E40797E1E4100F54AD9E1D4184180749318007C1E41401CEB229CD6184100E63FA48A791E41C02B65997FD81841809CA2237D771E41805452E70EDC184100C286676D771E4180A2237900DF1841005B42FE96781E41C059F53912E1184100FFB27BDB7A1E41803F35DEB3E21841809A779CE67A1E4100A167F3F1E21841,5442.379746865811
694,01020000204F6600001B000000004FAF94FCE11E4180D2DE2096D11841808EE4B24FE11E418091ED7C82D118410045477276DD1E4180D93DB960CF18418023B9BC3DDB1E414047727924CD184100FFB27B5BD91E4180DD930711CE184100CFF7D3D5D41E418026C2463CCC1841804694F66BD31E41407502DA2DCB184180FB3AF098CF1E4100022B8757CC1841808A8E24C6CB1E4140257542BDCB184100728A4E6BC91E4180AC8B1BE8C9184100B8AF43E1C51E41405EBA091AC5184180605452A9C41E4140C1A8A43CC418410098DD5305C21E41407B832F5DC4184180BE9FDA1EBE1E41C0073D9B2AC6184180779CA259BB1E41409D80A65DC81841001136FC12BA1E41406DC53EBDCA18418067B3EA86B91E414008ACDC9FCC184180A2237922BA1E4140A4DFFE2BCE184180EB51781DBE1E4180A301FC41D4184100D42B2567BE1E41805AD3FC03D618418057CAF250BD1E4140355E3A42DA1841008F53B454BC1E41C07D1D38B4DB184180923A8116BA1E410058393441DC184180DB68C0B8B71E4140C1A8E451DC18418082518948B51E4180ED7C3F2EDB18418091ED3C18B11E41C0B12E2E6DD918418060E510BCAC1E41C044D8B0B1D91841,5346.800253842899
695,01020000204F6600002400000000BB278FEC791F4180B96B094BFE184180C3D3EBF37B1F4180F90F69A5FB184100728A8E317F1F4100EA95F2FAF71841007502DA4E801F4100295C8F20F618410032E62EF0801F41408B6C27E4F31841005839B4D0801F41C0CFD596C3F2184180CA3244927F1F41C0946508BBF01841007F6ABCF27B1F41C0CCCC4C72EF1841804F1E56E6771F41809A771CAFEE184180C42030EB741F41C05D4BC83FEE1841004850BCA7701F41C04B3789A3F0184100CFF7930C6D1F4180029A0832F31841009A08DBA4691F4180F085C9A9F5184180627F990C671F4100A3927AF5F4184180984C550A661F41809999999CF218418015FB0BC2651F4140BA498C75F11841803A018D01661F41001214FFBDF01841807DAEB6A3661F410098DDD3DFEE1841004625F569661F414082E2470CEE1841006822EC3B651F4180E2C79804EE184180477279F4631F41800B242830EE184100772DA15A611F41408E757196ED18410066F7A4995F1F41400E2DF264ED184180F08589925D1F4140C6DCB501EE1841000AD7A39E5C1F4180CDAA0F34EE184180BE9FDA005C1F4180D0B399DDED184180B740821C5C1F4140477239DEEB184180F163CCDC5A1F41400F0BB568EA1841803255F0ED591F41C086A797E7E9184100D881B331591F41802D211FA4E9184180A67947D1551F41C0C3426D7BE9184180270F4BB7541F41C057CAF211E918410005349115531F4100022B4738E81841009D11E51B501F410024287EECE7184100CDCC0CA34A1F41009F3CEC29E7184100068115D1491F41C082510962E71841,5309.391416799755
696,01020000204F6600001700000040D3BCE34816204180AEB6E2B2DB184140B4C856AD15204140AF94A55FDC184180F7E40124142041807AA5ACEADD1841008F535464132041003B708EEEE1184140EF38450713204180EE5A8287E5184140D49AC65612204180C2F5E85AE918414090A018DB102041007C61729EEC1841C0BFECDE4D0F204180A52C4307ED1841400E2D122B0E204180029A88EAEB184180E926F1EE0C2041404A7B832AED1841C0A370DDC90A204140D8F03425EF1841C00C712C060A2041C0F83126CAF11841404ED1F10C0B2041C0D32BE508F41841003B706EAA0C204180128340EDF7184140E4837E0A0E204140A8358D12FA1841C03B4EB18010204140B6F37D26FC1841805AD31CF7122041002E90A0A4FE1841805374E48913204180DD9387190119414017B75116132041803BDF8F9202194180567D0E62112041C0605452C903194100AE47E1A20C20410076E01C040A194140EC2FBBFE0A2041000C93690C0B1941C0703DAA840A2041C02C435CFA0B1941,5382.690349888355
697,01020000204F6600000E00000040FAEDEB4E3E2041C04E40D35107194140E4837E7E3E204180E4F2DF1A061941C0A8A40ED24020418006F096080119414096212EDD3E204100A5BD0141FD1841403EE8D97637204100F9A027BCF41841C0B359B5EF342041C0293AD201EF1841403CBD526D332041803C2CD4EEEE184180666646FB312041804C158C67F218410020D24FE132204140D49AA601F718410071AC8B8A322041405EBA49280319410088F43BD3312041806FF0C50607194140E8D9CC872F2041C0DCB504DD0E1941400C02EBFE2A2041C0F1D20DB50F1941803177EDAB2A20410098DD536D0F1941,5502.660324575432
698,01020000204F6600001000000040FE43FA107B2041C04D62D0C2041941806E12E3FC79204100C7BAB82804194100849E6D8B7520418048BF7DA1031941002653C5D4712041805CFE038408194100849E8DDD6E2041C0F5285CF70919410010E9F7A66C2041C00C716C8605194140530543AC6B2041009F3CEC56011941C088D2BED568204180B20C7194001941801804D66065204100151D898D0019410076E09C2B62204140BA498C8BFF18418036AB1E545F204180832F8CC0001941003FC61C985D204140863816EF0319410044FA2D0B5C204100B8AF037F08194180DD9347C25A2041C0EA73B56E0B19410071AC2B8B58204180658863FA0B194140BB27AF15582041C0C876BEE30B1941,5215.020370875933
699,01020000204F6600001400000080A982717D8420414050FC1883DD184180E61DA7E3842041C0270FCBF9DD184100BE30994387204100E561E1C4DE1841003B702EB1892041C0CAA14542E0184180C3D32BBA8A204180C2F528A1E2184100C9E59F108A2041C001BCC5DFE4184140B29DAFF58A204180FB3AB044E91841003D9BF5088C2041C030996A5BEB184100AF25C4D78C204100B7D14074EE1841003D9B352D8C2041008A1FE363F1184100C7BA782888204180AC8BDB61F51841C0293A3271822041005F988C3CF91841408941E05E80204140D8F0B44EF91841C04F8DD7517E20418087855AB5FA184180CE88F2257D2041408E75B1FAFC1841C0B437F82E7D2041C03923CA34FF1841C09DEF67CF7E2041C02B65598300194180E7FB494B7F2041C0923AC12F05194100295C4F907D204140E8D9AC2706194140FE43FA107B2041C04D62D0C2041941,5318.210917534318
700,01020000204F6600001300000080787AA5C893204140A8350D83B91841003867C42692204140454772EDB8184180C7299A81902041C0CEF713E3B81841C07493D82790204100C9E5BF0BBA18410088F41B3D8F204180226C38CEC3184100F77500578F204180A7570A40C7184180A3015CF88E204140984C5582CE1841C0BAB88DDA8D204180F90F2985D11841005B427EA18B204100DCD7C1C3D0184100C898BB258A20410061C393C6CA18418088631DF7882041C0B662BF5BC8184140D49AA61C862041803480F76FC31841801B0D608B85204180C420B07CC31841005F984CCF832041000BB566E1C9184180BE9F3A11812041C09BC4200ED2184140B6F3FD9A802041400C02AB77D41841404013C1FA802041C0CEF79340D71841007A36EB42832041808785DA15DC184180A982717D8420414050FC1883DD1841,5613.274181742187
