domaine,table_source,table_cible,parametre_source,parametre_canonique,unite,type_metier,entite_geo_type,entite_geo_id,entite_geo_code,entite_geo_nom,champ_rattachement,x,y,geom_present,statut_geo,commentaire,action_recommandee,volume_total,volume_geo_ok,volume_no_ref,volume_no_xy,volume_ambigu,volume_referentiel_manquant
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,DBO5,DBO5,,idp_2024,point_prelevement,,,,coord_x/coord_y,448173.0,410920.0,false,GEO_NO_REF,volume=26 | xy=26,BACKLOG_GEO,26,0,26,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,DCO,DCO,,idp_2024,point_prelevement,,,,coord_x/coord_y,448173.0,410920.0,false,GEO_NO_REF,volume=22 | xy=22,BACKLOG_GEO,22,0,22,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,"DCO 
2h décant.","DCO 
2h décant.",,idp_2024,point_prelevement,,,,coord_x/coord_y,452534.0,441554.0,false,GEO_NO_REF,volume=4 | xy=4,BACKLOG_GEO,4,0,4,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,Fe,Fe,,idp_2024,point_prelevement,,,,coord_x/coord_y,381040.0,389473.0,false,GEO_NO_REF,volume=36 | xy=36,BACKLOG_GEO,36,0,36,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,Fe2+,Fe2+,,idp_2024,point_prelevement,,,,coord_x/coord_y,393481.0,408618.0,false,GEO_NO_REF,volume=30 | xy=30,BACKLOG_GEO,30,0,30,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,Fer,Fer,,idp_2024,point_prelevement,,,,coord_x/coord_y,448223.0,440951.0,false,GEO_NO_REF,volume=4 | xy=4,BACKLOG_GEO,4,0,4,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,HCO3,HCO3,,idp_2024,point_prelevement,,,,coord_x/coord_y,381040.0,389473.0,false,GEO_NO_REF,volume=41 | xy=41,BACKLOG_GEO,41,0,41,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,"Huiles
Graisses (H G T)","Huiles
Graisses (H G T)",,idp_2024,point_prelevement,,,,coord_x/coord_y,452534.0,441554.0,false,GEO_NO_REF,volume=20 | xy=20,BACKLOG_GEO,20,0,20,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,IP,IP,,idp_2024,point_prelevement,,,,coord_x/coord_y,381040.0,389473.0,false,GEO_NO_REF,volume=15 | xy=15,BACKLOG_GEO,15,0,15,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,K+,K+,,idp_2024,point_prelevement,,,,coord_x/coord_y,381040.0,389473.0,false,GEO_NO_REF,volume=41 | xy=41,BACKLOG_GEO,41,0,41,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,K+4,K+4,,idp_2024,point_prelevement,,,,coord_x/coord_y,381040.0,389473.0,false,GEO_NO_REF,volume=41 | xy=41,BACKLOG_GEO,41,0,41,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,MEST Filtr,MEST Filtr,,idp_2024,point_prelevement,,,,coord_x/coord_y,393481.0,408618.0,false,GEO_NO_REF,volume=56 | xy=56,BACKLOG_GEO,56,0,56,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,Mercure,Mercure,,idp_2024,point_prelevement,,,,coord_x/coord_y,448223.0,440951.0,false,GEO_NO_REF,volume=4 | xy=4,BACKLOG_GEO,4,0,4,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,Mg++,Mg++,,idp_2024,point_prelevement,,,,coord_x/coord_y,381040.0,389473.0,false,GEO_NO_REF,volume=41 | xy=41,BACKLOG_GEO,41,0,41,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,Mn,Mn,,idp_2024,point_prelevement,,,,coord_x/coord_y,393481.0,408618.0,false,GEO_NO_REF,volume=2 | xy=2,BACKLOG_GEO,2,0,2,0,0,0
