domaine,table_source,table_cible,parametre_source,parametre_canonique,unite,type_metier,entite_geo_type,entite_geo_id,entite_geo_code,entite_geo_nom,champ_rattachement,x,y,geom_present,statut_geo,commentaire,action_recommandee,volume_total,volume_geo_ok,volume_no_ref,volume_no_xy,volume_ambigu,volume_referentiel_manquant
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,"somme
anions_mg/l","somme
anions_mg/l",,idp_2024,point_prelevement,,,,coord_x/coord_y,381040.0,389473.0,false,GEO_NO_REF,volume=41 | xy=41,BACKLOG_GEO,41,0,41,0,0,0
idp,staging.raw_idp_2024_src_pollution_globale,,(parametre_manquant),(parametre_manquant),,idp_2024,point_pollution,,,,coord_x/coord_y,450862.0,365355.0,false,GEO_AMBIGU,volume=42 | xy=42,RATTACHER_MANUELLEMENT,42,0,0,0,42,0
idp,staging.raw_idp_2024_src_pollution_globale,,(parametre_manquant),(parametre_manquant),,idp_2024,point_pollution,,,,coord_x/coord_y,,,false,GEO_NO_XY,volume=54 | xy=18,EXCLURE_TEMPORAIREMENT,54,0,0,54,0,0
idp,staging.raw_idp_2024_src_pollution_globale,,(parametre_manquant),(parametre_manquant),,idp_2024,point_pollution,0c2c12f5-1ccd-4b4c-b4f1-c9ddece041b4,,REJET MERJA FOUARATE AIN SEBAA,coord_x/coord_y,395597.0,404609.0,true,GEO_XY_OK,volume=15 | xy=15,MIGRER_AVEC_FLAG,15,15,0,0,0,0
idp,staging.raw_idp_2024_src_pollution_globale,,A-B-C-D,A-B-C-D,,idp_2024,point_pollution,,,,coord_x/coord_y,602102.0,451169.0,false,GEO_AMBIGU,volume=9 | xy=9,RATTACHER_MANUELLEMENT,9,0,0,0,9,0
idp,staging.raw_idp_2024_src_pollution_globale,,A-B-C-D,A-B-C-D,,idp_2024,point_pollution,,,,coord_x/coord_y,439837.0,360098.0,false,GEO_NO_REF,volume=8 | xy=8,BACKLOG_GEO,8,0,8,0,0,0
idp,staging.raw_idp_2024_src_pollution_globale,,A-B-C-D,A-B-C-D,,idp_2024,point_pollution,bd8e1d22-59d0-492d-9ee0-d406974fc385,,RAT_DOM_R1,coord_x/coord_y,563169.0,378121.0,true,GEO_XY_OK,volume=4 | xy=4,MIGRER_AVEC_FLAG,4,4,0,0,0,0
idp,staging.raw_idp_2024_src_pollution_globale,,A-B-C-D-H-E,A-B-C-D-H-E,,idp_2024,point_pollution,,,,coord_x/coord_y,553656.0,359235.0,false,GEO_AMBIGU,volume=10 | xy=10,RATTACHER_MANUELLEMENT,10,0,0,0,10,0
idp,staging.raw_idp_2024_src_pollution_globale,,A-B-C-D-H-E,A-B-C-D-H-E,,idp_2024,point_pollution,,,,coord_x/coord_y,603267.0,399513.0,false,GEO_NO_REF,volume=7 | xy=7,BACKLOG_GEO,7,0,7,0,0,0
idp,staging.raw_idp_2024_src_pollution_globale,,A-B-C-D-H-E,A-B-C-D-H-E,,idp_2024,point_pollution,c64059f6-a07a-466b-961d-59f6eaf997f5,,TAZ_PDOM_R5 (E.M),coord_x/coord_y,627835.0,404673.0,true,GEO_XY_OK,volume=2 | xy=2,MIGRER_AVEC_FLAG,2,2,0,0,0,0
idp,staging.raw_idp_2024_src_pollution_globale,,F-G-D,F-G-D,,idp_2024,point_pollution,,,,coord_x/coord_y,514760.0,421189.0,false,GEO_NO_REF,volume=2 | xy=2,BACKLOG_GEO,2,0,2,0,0,0
idp,staging.raw_idp_2024_src_pollution_globale,,F-G-D,F-G-D,,idp_2024,point_eau,99289d5c-c6f6-43fa-88f3-97b32e24214e,,TAIBI HASSAN,coord_x/coord_y,562904.0,377873.0,true,GEO_XY_OK,volume=11 | xy=11,MIGRER_AVEC_FLAG,11,11,0,0,0,0
idp,staging.raw_idp_2024_src_pollution_globale,,Forage,Forage,,idp_2024,point_pollution,,,,coord_x/coord_y,518542.0,364386.0,false,GEO_NO_REF,volume=1 | xy=1,BACKLOG_GEO,1,0,1,0,0,0
idp,staging.raw_idp_2024_src_pollution_globale,,Forage,Forage,,idp_2024,point_eau,bceda482-06c9-4271-978a-76bd70c7cede,,Forage CHELIK Arbi,coord_x/coord_y,410379.0,436981.0,true,GEO_XY_OK,volume=4 | xy=4,MIGRER_AVEC_FLAG,4,4,0,0,0,0
idp,staging.raw_idp_2024_src_pollution_globale,,Oued,Oued,,idp_2024,point_pollution,,,,coord_x/coord_y,558250.0,405950.0,false,GEO_AMBIGU,volume=1 | xy=1,RATTACHER_MANUELLEMENT,1,0,0,0,1,0
idp,staging.raw_idp_2024_src_pollution_globale,,Oued,Oued,,idp_2024,point_pollution,,,,coord_x/coord_y,404650.0,423453.0,false,GEO_NO_REF,volume=31 | xy=31,BACKLOG_GEO,31,0,31,0,0,0
idp,staging.raw_idp_2024_src_pollution_globale,,Puits,Puits,,idp_2024,point_pollution,,,,coord_x/coord_y,514759.0,421189.0,false,GEO_NO_REF,volume=2 | xy=2,BACKLOG_GEO,2,0,2,0,0,0
idp,staging.raw_idp_2024_src_pollution_globale,,Puits,Puits,,idp_2024,point_eau,06cbb5be-2939-4f0c-9237-cb95f9004b09,,Puits youness CHOUA,coord_x/coord_y,414586.0,437824.0,true,GEO_XY_OK,volume=1 | xy=1,MIGRER_AVEC_FLAG,1,1,0,0,0,0
idp,staging.raw_idp_2024_src_pollution_globale,,Rejet,Rejet,,idp_2024,point_pollution,,,,coord_x/coord_y,405084.0,424294.0,false,GEO_AMBIGU,volume=34 | xy=34,RATTACHER_MANUELLEMENT,34,0,0,0,34,0
idp,staging.raw_idp_2024_src_pollution_globale,,Rejet,Rejet,,idp_2024,point_pollution,7c4f5497-77f7-4d0c-abc2-a8d151da4d5b,,TRL_DOM_R2,coord_x/coord_y,510740.0,452252.0,true,GEO_XY_OK,volume=1 | xy=1,MIGRER_AVEC_FLAG,1,1,0,0,0,0
idp,staging.raw_idp_2024_src_pollution_globale,,Source,Source,,idp_2024,point_pollution,,,,coord_x/coord_y,548059.0,363432.0,false,GEO_AMBIGU,volume=1 | xy=1,RATTACHER_MANUELLEMENT,1,0,0,0,1,0
idp,staging.raw_idp_2024_src_pollution_globale,,Source,Source,,idp_2024,point_pollution,,,,coord_x/coord_y,548010.0,363937.0,false,GEO_NO_REF,volume=1 | xy=1,BACKLOG_GEO,1,0,1,0,0,0
idp,staging.raw_idp_2024_src_pollution_globale,,Source,Source,,idp_2024,point_eau,7a20e0b7-e6d8-4d06-bae2-6969b28a8456,,Source skhinate (Nakhla),coord_x/coord_y,549634.0,382024.0,true,GEO_XY_OK,volume=2 | xy=2,MIGRER_AVEC_FLAG,2,2,0,0,0,0
idp,staging.raw_idp_2024_src_pollution_marche_cadre,,(parametre_manquant),(parametre_manquant),,idp_2024,point_pollution,,,,coord_x/coord_y,377613.0,394130.0,false,GEO_AMBIGU,volume=68 | xy=68,RATTACHER_MANUELLEMENT,68,0,0,0,68,0
idp,staging.raw_idp_2024_src_pollution_marche_cadre,,(parametre_manquant),(parametre_manquant),,idp_2024,point_pollution,,,,coord_x/coord_y,381040.0,389473.0,false,GEO_NO_REF,volume=80 | xy=80,BACKLOG_GEO,80,0,80,0,0,0
meteo,meteo.mesure_evaporation,meteo.mesure_evaporation,Evaporation,Evaporation,mm,meteo,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=38592 | geo_ok=38592,MIGRER,38592,38592,0,0,0,0
meteo,meteo.mesure_precipitation,meteo.mesure_precipitation,Precipitation,Precipitation,mm,meteo,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=546007 | geo_ok=546007 | DASHBOARD_VALUE = val_remplies,MIGRER,546007,546007,0,0,0,0
meteo,meteo.mesure_precipitation_annuelle_max,meteo.mesure_precipitation_annuelle_max,Precipitation_annuelle,Precipitation_annuelle,mm/an,meteo,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1915 | geo_ok=1915,MIGRER,1915,1915,0,0,0,0
meteo,meteo.mesure_precipitation_annuelle_max,meteo.mesure_precipitation_annuelle_max,Precipitation_max,Precipitation_max,mm,meteo,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1915 | geo_ok=1915,MIGRER,1915,1915,0,0,0,0
modeles,swat_output.mesure_qualite_subbasin_ts,swat_output.mesure_qualite_subbasin_ts,NSURQ,NSURQ,,modele_swat,modele_swat,MULTIPLE,MULTIPLE,MULTIPLE,subbasin_uid,,,true,GEO_OK,volume=149022 | geo_ok=149022,MIGRER,149022,149022,0,0,0,0
modeles,swat_output.mesure_qualite_subbasin_ts,swat_output.mesure_qualite_subbasin_ts,ORGN,ORGN,,modele_swat,modele_swat,MULTIPLE,MULTIPLE,MULTIPLE,subbasin_uid,,,true,GEO_OK,volume=149022 | geo_ok=149022,MIGRER,149022,149022,0,0,0,0
modeles,swat_output.mesure_qualite_subbasin_ts,swat_output.mesure_qualite_subbasin_ts,ORGP,ORGP,,modele_swat,modele_swat,MULTIPLE,MULTIPLE,MULTIPLE,subbasin_uid,,,true,GEO_OK,volume=149022 | geo_ok=149022,MIGRER,149022,149022,0,0,0,0
modeles,swat_output.mesure_qualite_subbasin_ts,swat_output.mesure_qualite_subbasin_ts,SEDP,SEDP,,modele_swat,modele_swat,MULTIPLE,MULTIPLE,MULTIPLE,subbasin_uid,,,true,GEO_OK,volume=149022 | geo_ok=149022,MIGRER,149022,149022,0,0,0,0
modeles,swat_output.mesure_qualite_subbasin_ts,swat_output.mesure_qualite_subbasin_ts,SOLP,SOLP,,modele_swat,modele_swat,MULTIPLE,MULTIPLE,MULTIPLE,subbasin_uid,,,true,GEO_OK,volume=149022 | geo_ok=149022,MIGRER,149022,149022,0,0,0,0
modeles,wasp_output.mesure_qualite_segment_ts,wasp_output.mesure_qualite_segment_ts,CBOD_U,CBOD_U,,modele_wasp,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734,MIGRER,76734,76734,0,0,0,0
modeles,wasp_output.mesure_qualite_segment_ts,wasp_output.mesure_qualite_segment_ts,DO,DO,,modele_wasp,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=80388 | geo_ok=80388,MIGRER,80388,80388,0,0,0,0
modeles,wasp_output.mesure_qualite_segment_ts,wasp_output.mesure_qualite_segment_ts,FLOW_OUT,FLOW_OUT,,modele_wasp,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734,MIGRER,76734,76734,0,0,0,0
modeles,wasp_output.mesure_qualite_segment_ts,wasp_output.mesure_qualite_segment_ts,NH4_N,NH4_N,,modele_wasp,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734,MIGRER,76734,76734,0,0,0,0
modeles,wasp_output.mesure_qualite_segment_ts,wasp_output.mesure_qualite_segment_ts,NO3_N,NO3_N,,modele_wasp,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734,MIGRER,76734,76734,0,0,0,0
modeles,wasp_output.mesure_qualite_segment_ts,wasp_output.mesure_qualite_segment_ts,PH,PH,,modele_wasp,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734,MIGRER,76734,76734,0,0,0,0
modeles,wasp_output.mesure_qualite_segment_ts,wasp_output.mesure_qualite_segment_ts,SOLIDS,SOLIDS,,modele_wasp,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734,MIGRER,76734,76734,0,0,0,0
modeles,wasp_output.mesure_qualite_segment_ts,wasp_output.mesure_qualite_segment_ts,TCBOD,TCBOD,,modele_wasp,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=80388 | geo_ok=80388,MIGRER,80388,80388,0,0,0,0
modeles,wasp_output.mesure_qualite_segment_ts,wasp_output.mesure_qualite_segment_ts,TKN,TKN,,modele_wasp,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734,MIGRER,76734,76734,0,0,0,0
modeles,wasp_output.mesure_qualite_segment_ts,wasp_output.mesure_qualite_segment_ts,TN,TN,,modele_wasp,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=80388 | geo_ok=80388,MIGRER,80388,80388,0,0,0,0
modeles,wasp_output.mesure_qualite_segment_ts,wasp_output.mesure_qualite_segment_ts,WATER_AGE,WATER_AGE,,modele_wasp,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734,MIGRER,76734,76734,0,0,0,0
modeles,wasp_output.mesure_qualite_segment_ts,wasp_output.mesure_qualite_segment_ts,WATER_TEMP,WATER_TEMP,,modele_wasp,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734,MIGRER,76734,76734,0,0,0,0
modeles,wasp_sebou.wasp_results,wasp_sebou.wasp_results,variable_id:1,variable_id:1,,modele_wasp_legacy,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734 | backlog_referentiel=76734 | ancien scenario WASP a traiter a part,BACKLOG_REFERENTIEL,76734,76734,0,0,0,76734
modeles,wasp_sebou.wasp_results,wasp_sebou.wasp_results,variable_id:10,variable_id:10,,modele_wasp_legacy,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734 | backlog_referentiel=76734 | ancien scenario WASP a traiter a part,BACKLOG_REFERENTIEL,76734,76734,0,0,0,76734
modeles,wasp_sebou.wasp_results,wasp_sebou.wasp_results,variable_id:11,variable_id:11,,modele_wasp_legacy,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734 | backlog_referentiel=76734 | ancien scenario WASP a traiter a part,BACKLOG_REFERENTIEL,76734,76734,0,0,0,76734
modeles,wasp_sebou.wasp_results,wasp_sebou.wasp_results,variable_id:12,variable_id:12,,modele_wasp_legacy,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734 | backlog_referentiel=76734 | ancien scenario WASP a traiter a part,BACKLOG_REFERENTIEL,76734,76734,0,0,0,76734
modeles,wasp_sebou.wasp_results,wasp_sebou.wasp_results,variable_id:2,variable_id:2,,modele_wasp_legacy,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734 | backlog_referentiel=76734 | ancien scenario WASP a traiter a part,BACKLOG_REFERENTIEL,76734,76734,0,0,0,76734
modeles,wasp_sebou.wasp_results,wasp_sebou.wasp_results,variable_id:3,variable_id:3,,modele_wasp_legacy,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=80388 | geo_ok=80388 | backlog_referentiel=80388 | ancien scenario WASP a traiter a part,BACKLOG_REFERENTIEL,80388,80388,0,0,0,80388
modeles,wasp_sebou.wasp_results,wasp_sebou.wasp_results,variable_id:4,variable_id:4,,modele_wasp_legacy,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734 | backlog_referentiel=76734 | ancien scenario WASP a traiter a part,BACKLOG_REFERENTIEL,76734,76734,0,0,0,76734
modeles,wasp_sebou.wasp_results,wasp_sebou.wasp_results,variable_id:5,variable_id:5,,modele_wasp_legacy,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734 | backlog_referentiel=76734 | ancien scenario WASP a traiter a part,BACKLOG_REFERENTIEL,76734,76734,0,0,0,76734
modeles,wasp_sebou.wasp_results,wasp_sebou.wasp_results,variable_id:6,variable_id:6,,modele_wasp_legacy,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734 | backlog_referentiel=76734 | ancien scenario WASP a traiter a part,BACKLOG_REFERENTIEL,76734,76734,0,0,0,76734
modeles,wasp_sebou.wasp_results,wasp_sebou.wasp_results,variable_id:7,variable_id:7,,modele_wasp_legacy,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=80388 | geo_ok=80388 | backlog_referentiel=80388 | ancien scenario WASP a traiter a part,BACKLOG_REFERENTIEL,80388,80388,0,0,0,80388
modeles,wasp_sebou.wasp_results,wasp_sebou.wasp_results,variable_id:8,variable_id:8,,modele_wasp_legacy,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=76734 | geo_ok=76734 | backlog_referentiel=76734 | ancien scenario WASP a traiter a part,BACKLOG_REFERENTIEL,76734,76734,0,0,0,76734
modeles,wasp_sebou.wasp_results,wasp_sebou.wasp_results,variable_id:9,variable_id:9,,modele_wasp_legacy,modele_wasp,MULTIPLE,MULTIPLE,MULTIPLE,segment_local_id,,,false,GEO_OK,volume=80388 | geo_ok=80388 | backlog_referentiel=80388 | ancien scenario WASP a traiter a part,BACKLOG_REFERENTIEL,80388,80388,0,0,0,80388
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,CA,CA,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=126 | geo_ok=126,MIGRER,126,126,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,CF,CF,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=139 | geo_ok=139,MIGRER,139,139,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,CHLA,CHLA,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=286 | geo_ok=286,MIGRER,286,286,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,CL,CL,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=153 | geo_ok=153,MIGRER,153,153,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,CO3,CO3,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=120 | geo_ok=120,MIGRER,120,120,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,COND,COND,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=420 | geo_ok=420,MIGRER,420,420,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,COULEUR,COULEUR,,qualite_eau,station,5607a627-86f5-496f-aca9-0728a8fd01e9,1709/9,brg el wahda,station_id,,,true,GEO_OK,volume=1 | geo_ok=1,MIGRER,1,1,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,CT,CT,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=135 | geo_ok=135,MIGRER,135,135,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,DBO5,DBO5,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=138 | geo_ok=138,MIGRER,138,138,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,DCO_DEC2H,DCO_DEC2H,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=138 | geo_ok=138,MIGRER,138,138,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,DEBIT,DEBIT,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=8 | geo_ok=8,MIGRER,8,8,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,DETERGENT,DETERGENT,,qualite_eau,station,d9fadde8-d0b9-45b8-8d33-bebe8fdea7e2,788/21,brg ouljet soltane,station_id,,,true,GEO_OK,volume=1 | geo_ok=1,MIGRER,1,1,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,DISQUE_SECCHI,DISQUE_SECCHI,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=279 | geo_ok=279,MIGRER,279,279,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,EH,EH,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=6 | geo_ok=6,MIGRER,6,6,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,FE,FE,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=278 | geo_ok=278,MIGRER,278,278,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,HCO3,HCO3,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=129 | geo_ok=129,MIGRER,129,129,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,IBD,IBD,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=13 | geo_ok=13,MIGRER,13,13,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,IBGN,IBGN,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=3 | geo_ok=3,MIGRER,3,3,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,K,K,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=129 | geo_ok=129,MIGRER,129,129,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,LARGEUR,LARGEUR,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=5 | geo_ok=5,MIGRER,5,5,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,MES,MES,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=414 | geo_ok=414,MIGRER,414,414,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,MG,MG,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=130 | geo_ok=130,MIGRER,130,130,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,MN,MN,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=290 | geo_ok=290,MIGRER,290,290,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,MO,MO,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=6 | geo_ok=6,MIGRER,6,6,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,NA,NA,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=128 | geo_ok=128,MIGRER,128,128,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,NH4,NH4,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=231 | geo_ok=231,MIGRER,231,231,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,NO2,NO2,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=134 | geo_ok=134,MIGRER,134,134,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,NO3,NO3,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=399 | geo_ok=399,MIGRER,399,399,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,NTK,NTK,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=147 | geo_ok=147,MIGRER,147,147,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,N_ORG,N_ORG,,qualite_eau,station,84c21eb2-6604-4bf9-8073-1e5fb86a925b,1710/9,brg sahla,station_id,,,true,GEO_OK,volume=1 | geo_ok=1,MIGRER,1,1,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,N_TOT,N_TOT,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=11 | geo_ok=11,MIGRER,11,11,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,O2_DISSOUS,O2_DISSOUS,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=418 | geo_ok=418,MIGRER,418,418,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,OH,OH,,qualite_eau,station,d9fadde8-d0b9-45b8-8d33-bebe8fdea7e2,788/21,brg ouljet soltane,station_id,,,true,GEO_OK,volume=1 | geo_ok=1,MIGRER,1,1,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,PH,PH,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=420 | geo_ok=420,MIGRER,420,420,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,PHENOL,PHENOL,,qualite_eau,station,5533ab49-e2ed-4580-862d-32146588bbf5,3546/8,brg garde du sebou,station_id,,,true,GEO_OK,volume=2 | geo_ok=2,MIGRER,2,2,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,PHEOPIGMENT,PHEOPIGMENT,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=36 | geo_ok=36,MIGRER,36,36,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,PO4,PO4,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=250 | geo_ok=250,MIGRER,250,250,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,PROFONDEUR,PROFONDEUR,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=13 | geo_ok=13,MIGRER,13,13,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,PT,PT,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=389 | geo_ok=389,MIGRER,389,389,0,0,0,0
