arbitrage_id,priority,anomaly_type,source_layer_a,source_feature_id_a,source_layer_b,source_feature_id_b,match_method,match_score,distance_m,site_name_a,site_name_b,commune_a,commune_b,recommended_status,business_decision,comments
828ab2af-3e74-498e-9bb5-b2cc83d5da13,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,22,idp_mesures_qualité_marche_cadre_2024,22,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,FORAGE ABD NBI BOUTABEQ,FORAGE ABD NBI BOUTABEQ,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
116c4b87-9500-4a80-931f-e2306353796e,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,23,idp_mesures_qualité_marche_cadre_2024,23,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,FORAGE ABD NBI BOUTABEQ,FORAGE ABD NBI BOUTABEQ,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
2722fb2f-a225-4625-99b7-6d9aac490534,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,24,idp_mesures_qualité_marche_cadre_2024,24,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,FORAGE ABD NBI BOUTABEQ,FORAGE ABD NBI BOUTABEQ,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
075f41cf-2a30-43df-8683-c8dc58e8dece,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,25,idp_mesures_qualité_marche_cadre_2024,25,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,FORAGE ABD NBI BOUTABEQ,FORAGE ABD NBI BOUTABEQ,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
a08bc957-4aa6-41e6-9198-f78686e8cfb9,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,26,idp_mesures_qualité_marche_cadre_2024,26,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,FORAGE ABD NBI BOUTABEQ,FORAGE ABD NBI BOUTABEQ,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
e0f2fb38-909d-4f4e-9cbd-ff44a99f923a,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,27,idp_mesures_qualité_marche_cadre_2024,27,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,FORAGE ABD NBI BOUTABEQ,FORAGE ABD NBI BOUTABEQ,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
751679bf-ed23-4849-a0a9-5b058319ef88,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,28,idp_mesures_qualité_marche_cadre_2024,28,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,FORAGE ABD NBI BOUTABEQ,FORAGE ABD NBI BOUTABEQ,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
3c76da6a-395b-4207-9bc0-0533ecf94cf3,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,29,idp_mesures_qualité_marche_cadre_2024,29,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,FORAGE ABD NBI BOUTABEQ,FORAGE ABD NBI BOUTABEQ,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
713c3fc2-11a8-4d32-b81d-3f202a895557,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,30,idp_mesures_qualité_marche_cadre_2024,30,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,FORAGE ABD NBI BOUTABEQ,FORAGE ABD NBI BOUTABEQ,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
b21505da-f969-4eab-ae78-17fe2d7aa5be,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,31,idp_mesures_qualité_marche_cadre_2024,31,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,FORAGE ABD NBI BOUTABEQ,FORAGE ABD NBI BOUTABEQ,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
ace2d3b6-c89f-4214-a680-5a223a0ce1b1,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,32,idp_mesures_qualité_marche_cadre_2024,32,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
62114d3d-4a97-4055-b8e9-676bec57982b,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,33,idp_mesures_qualité_marche_cadre_2024,33,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
d5d47fa2-50c1-4a13-aaab-de19f3fd0cfe,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,34,idp_mesures_qualité_marche_cadre_2024,34,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
3604d144-1dda-456e-b65d-c3779ccd98fe,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,35,idp_mesures_qualité_marche_cadre_2024,35,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
